Differentiable motif activity epsilon cells;names;scores;logfoldchanges;pvals;pvals_adj;Motif_ID;direct_TF;TF_name
2104;M04701_2.00;0.23934121;0.02122882;0.810841008356092;0.849744823332008;M04701_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2105;M04464_2.00;0.23927951;0.029173814;0.810888849534818;0.849744823332008;M04464_2.00;;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf1', 'Klf2', 'Klf12']
2106;M05571_2.00;0.23821002;0.02796281;0.811718208712324;0.850417854128155;M05571_2.00;;['Rarg', 'Nr1h3', 'Nr2c2', 'Rarb', 'Esr1', 'Esr2', 'Esrrb', 'Esrra', 'Esrrg', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Nr1h2', 'Nr2f1']
2107;M03465_2.00;0.23757243;0.03252903;0.81221273497362;0.850539332775788;M03465_2.00;;['Runx1', 'Runx2', 'Runx3']
2108;M04314_2.00;0.23720223;-0.01787454;0.812499913643831;0.850691936047006;M04314_2.00;;['Creb3l1', 'Creb3l2']
2109;M07868_2.00;0.2340143;-0.027332244;0.814973880798073;0.852985193024645;M07868_2.00;;['Ctcf']
2110;M03133_2.00;0.23378806;0.016510602;0.815149523104295;0.853020572811768;M03133_2.00;;['Hoxa10', 'Hoxc11', 'Hoxd12', 'Hoxb9', 'Hoxc10', 'Hoxc9', 'Hoxa11', 'Hoxa9', 'Hoxd11', 'Hoxd9', 'Hoxc12', 'Hoxd10']
2111;M04415_2.00;0.23271856;0.015734;0.815979957810518;0.853741034494164;M04415_2.00;;['Zfp174']
2112;M08020_2.00;0.22568455;-0.013843372;0.821446771899414;0.858863158241147;M08020_2.00;;['Thap1']
2113;M04572_2.00;0.22512923;0.04443128;0.821878735749519;0.859165429653678;M04572_2.00;;['Zfp454']
2114;M05636_2.00;0.22482073;0.021150118;0.822118739010516;0.859266961489268;M05636_2.00;;['Ppard', 'Nr2f6', 'Rxrg', 'Rxra', 'Thrb', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Nr1h5', 'Thra', 'Nr2f1']
2115;M01789_2.00;0.22340159;0.025617758;0.823222968089296;0.860106482245433;M01789_2.00;Cebpd;['Cebpd']
2116;M00454_2.00;0.22058387;0.03893971;0.825416458634191;0.861964678281998;M00454_2.00;Irx3;['Irx3', 'Irx1']
2117;M02972_2.00;0.21723141;0.01756038;0.828028007245955;0.864241658378544;M02972_2.00;;['Elf3', 'Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Ehf', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Spdef', 'Elk4', 'Elf5', 'Etv6', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2118;M09551_2.00;0.21595624;0.026960794;0.829021858014399;0.864978739434177;M09551_2.00;Gata3;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
2119;M05734_2.00;0.21157542;0.020786878;0.83243829227864;0.867807314462245;M05734_2.00;;['Runx1', 'Runx2', 'Runx3']
2120;M01967_2.00;0.21077329;0.0048647732;0.833064181568487;0.868125465938911;M01967_2.00;;['E2f3', 'E2f2']
2121;M03230_2.00;0.21060875;-0.009413241;0.83319258220808;0.868125465938911;M03230_2.00;;['Hoxb6', 'Hoxa10', 'Hoxc11', 'Hoxc8', 'Hoxc6', 'Hoxd12', 'Hoxb9', 'Hoxc10', 'Hoxd8', 'Hoxc9', 'Hoxa11', 'Hoxa9', 'Hoxd11', 'Hoxa6', 'Hoxd9', 'Hoxc12', 'Hoxd10', 'Hoxb8']
2122;M05815_2.00;0.2091279;0.034860484;0.834348387796106;0.869179145020922;M05815_2.00;;['Tbx4', 'Tbx5', 'Tbx15', 'Tbx20', 'Tbx18']
2123;M08985_2.00;0.20462368;0.031050498;0.837866153446462;0.871853570513836;M08985_2.00;Zkscan1;['Zkscan1']
2124;M08874_2.00;0.20462368;0.031050498;0.837866153446462;0.871853570513836;M08874_2.00;;['Zkscan1']
2125;M05540_2.00;0.20454141;0.015231539;0.837930435246088;0.871853570513836;M05540_2.00;;['Irf4', 'Irf8']
2126;M06203_2.00;0.20363645;0.034578867;0.838637606342871;0.872438430123858;M06203_2.00;;['Foxp4', 'Foxp2', 'Foxp1', 'Foxp3']
2127;M02423_2.00;0.20277263;0.0029842774;0.83931275488657;0.872989779987518;M02423_2.00;;['Rarg', 'Nr1h3', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Esr2', 'Esrrb', 'Nr4a1', 'Esrra', 'Esrrg', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h2', 'Nr2f1']
2128;M02995_2.00;0.20199107;-0.007545708;0.839923705492328;0.873323161277812;M02995_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2129;M05818_2.00;0.19777478;0.0075572184;0.843221277960841;0.875843310130656;M05818_2.00;;['Tbx4', 'Tbx5', 'Tbx15', 'Tbx20', 'Tbx18']
2130;M05709_2.00;0.19446345;0.021959845;0.845813010219322;0.878231948111016;M05709_2.00;;['Nfat5']
2131;M05096_2.00;0.19144006;0.033153612;0.848180833143608;0.880453422795798;M05096_2.00;;['Six2', 'Six4', 'Six5', 'Six1']
2132;M05893_2.00;0.19084361;0.028958678;0.848648117232157;0.880719547374322;M05893_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
2133;M07902_2.00;0.19049397;-0.046061873;0.848922067128609;0.880851848121369;M07902_2.00;;['Ctcf']
2134;M05889_2.00;0.18960957;0.037276994;0.849615080594863;0.881418853665259;M05889_2.00;Smad4;['Smad4']
2135;M02431_2.00;0.18925993;0.043189645;0.849889094748501;0.88155105481502;M02431_2.00;;['Lcor']
2136;M03470_2.00;0.18533158;0.036021;0.852968963129162;0.884440576596342;M03470_2.00;;['Runx1', 'Runx2', 'Runx3']
2137;M02968_2.00;0.18066283;0.03091707;0.856632243628999;0.887321101134137;M02968_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2138;M00334_2.00;0.17979899;0.01662845;0.857310372390248;0.887681933600104;M00334_2.00;;['Hoxb6', 'Hoxa4', 'Hoxc8', 'Hoxc6', 'Hoxc5', 'Hoxd8', 'Pdx1', 'Hoxa7', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'Hoxb7', 'Hoxa6', 'Hoxb3', 'Hoxb8', 'Hoxc4', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2139;M10307_2.00;0.17753659;0.011158607;0.859086921845728;0.889251075383857;M10307_2.00;;['Zbtb6']
2140;M04438_2.00;0.17317633;-0.0066573285;0.862512822725621;0.892643626892426;M04438_2.00;;['Egr3', 'Egr2', 'Egr1', 'Egr4']
2141;M01174_2.00;0.17274442;0.01877319;0.862852322732953;0.892754651908022;M01174_2.00;Osr1;['Osr2', 'Osr1']
2142;M07878_2.00;0.17064656;-0.05940675;0.864501681967901;0.894080099793803;M07878_2.00;;['Ctcf']
2143;M06271_2.00;0.17035863;-0.07904585;0.864728110857903;0.894080099793803;M06271_2.00;;['Sebox', 'Shox2', 'Isl2', 'Vsx1', 'Isl1', 'Noto']
2144;M08248_2.00;0.16978274;0.032630358;0.865181001941777;0.894274313037702;M08248_2.00;;['Zfp653']
2145;M08888_2.00;0.16719127;0.004692517;0.867219557722103;0.895972929074168;M08888_2.00;;['Zfp384']
2146;M07891_2.00;0.16542248;-0.032954343;0.868611461017465;0.897203062853462;M07891_2.00;;['Ctcf']
2147;M03947_2.00;0.16529907;0.023932148;0.868708585799086;0.897203062853462;M03947_2.00;;['Pax6', 'Pax5', 'Pax8']
2148;M09001_2.00;0.16410618;0.019901002;0.869647560616667;0.898018617710961;M09001_2.00;Prdm14;['Prdm14']
2149;M07633_2.00;0.16353029;0.012295338;0.870100924680223;0.898211761605141;M07633_2.00;;['Zik1']
2150;M02023_2.00;0.16348916;0.04269698;0.870133309463178;0.898211761605141;M02023_2.00;;['Gcm2', 'Gcm1']
2151;M03477_2.00;0.15937571;-0.04357713;0.873372878705614;0.900782797553689;M03477_2.00;;['Nfix', 'Nfib', 'Nfia', 'Nfic']
2152;M04762_2.00;0.15682536;0.010736268;0.875382481962429;0.902253253133725;M04762_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2153;M03115_2.00;0.1568048;0.0363459;0.875398691725189;0.902253253133725;M03115_2.00;;['Cdx1', 'Cdx2', 'Cdx4']
2154;M08210_2.00;0.1553651;-0.0024428002;0.876533504645172;0.902870787762727;M08210_2.00;;['Nkx2-1', 'Nkx2-5', 'Nkx2-2', 'Nkx2-6', 'Nkx2-3', 'Nkx2-4', 'Nkx2-9']
2155;M07879_2.00;0.15528283;-0.06892304;0.876598358787257;0.902870787762727;M07879_2.00;;['Ctcf']
2156;M08166_2.00;0.15199205;0.0074028624;0.87919319928477;0.905388339126474;M08166_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
2157;M07863_2.00;0.150141;-0.059332684;0.880653369315652;0.90647166492187;M07863_2.00;;['Ctcf']
2158;M04306_2.00;0.1498942;0.011354528;0.880848089425242;0.90647166492187;M04306_2.00;;['Cebpg']
2159;M05463_2.00;0.14927718;0.02600034;0.881334921190458;0.906507305633558;M05463_2.00;;['Pou4f3']
2160;M09376_2.00;0.14685024;0.0018544144;0.883250226152778;0.908166671240008;M09376_2.00;Aire;['Aire']
2161;M09375_2.00;0.14685024;0.0018544144;0.883250226152778;0.908166671240008;M09375_2.00;;['Aire']
2162;M03819_2.00;0.1419758;0.03434609;0.887099118932774;0.911812357077713;M03819_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
2163;M07571_2.00;0.14144105;0.009124351;0.88752152414513;0.912001586465179;M07571_2.00;;['Zfp184']
2164;M07831_2.00;0.14135878;-0.013417406;0.887586512401179;0.912001586465179;M07831_2.00;;['Cebpa', 'Cebpe', 'Cebpb']
2165;M04131_2.00;0.13907582;0.035523523;0.889390236459133;0.91338676264775;M04131_2.00;;['Hey2', 'Heyl', 'Hey1']
2166;M04026_2.00;0.13833539;-0.015177434;0.889975351499638;0.913809113465352;M04026_2.00;;['Batf3', 'Batf']
2167;M04726_2.00;0.13691625;-0.0017005786;0.891096989249983;0.914514896476007;M04726_2.00;;['Elf3', 'Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Ehf', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Spdef', 'Elk4', 'Elf5', 'Etv6', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2168;M05538_2.00;0.13652548;0.024016006;0.891405884388042;0.914675821312009;M05538_2.00;;['Irf5']
2169;M04865_2.00;0.13156877;-0.005078577;0.895325389969536;0.917914574714761;M04865_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
2170;M06345_2.00;0.1277227;-0.01263449;0.898368432688998;0.920877408248105;M06345_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
2171;M01722_2.00;0.12500781;0.02272123;0.90051736568526;0.922765622291899;M01722_2.00;Hey2;['Hey2', 'Heyl', 'Hey1']
2172;M01753_2.00;0.12476101;-0.027230432;0.900712759634802;0.922808609274906;M01753_2.00;Max;['Max']
2173;M03090_2.00;0.12317733;0.012730625;0.901966680141108;0.923778544681305;M03090_2.00;;['Rhox9', 'ENSMUSG00000097436', 'Obox8']
2174;M02977_2.00;0.122272365;0.013719017;0.902683316177408;0.924197729569447;M02977_2.00;;['Spdef', 'Elf4', 'Elf1', 'Elf2']
2175;M05785_2.00;0.12134684;0.032830242;0.903416321417014;0.924790767149263;M05785_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
2176;M04231_2.00;0.11731566;0.026966536;0.906609918598291;0.927901982717856;M04231_2.00;;['Xbp1']
2177;M03591_2.00;0.11684261;-0.016191728;0.90698477747642;0.928127692996969;M03591_2.00;;['Srebf1', 'Srebf2']
2178;M05388_2.00;0.11503269;-0.020729719;0.908419210716583;0.929121281164886;M05388_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
2179;M05565_2.00;0.11365468;-0.035560332;0.909511536542308;0.92976413067575;M05565_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Nr1h2', 'Nr6a1', 'Nr2f1']
2180;M07866_2.00;0.11174193;-0.044487778;0.911028033124874;0.930681602040596;M07866_2.00;;['Ctcf']
2181;M02426_2.00;0.111268885;-0.011934798;0.911403130876922;0.9309066625499;M02426_2.00;;['Pax6', 'Pax5', 'Pax8']
2182;M09369_2.00;0.10952067;0.027524982;0.912789532366521;0.932006154100553;M09369_2.00;;['Runx1', 'Runx2', 'Runx3']
2183;M00122_2.00;0.10779302;0.00785121;0.914159884073996;0.933088517111509;M00122_2.00;Max;['Max']
2184;M00180_2.00;0.106888056;-0.004964629;0.914877789462932;0.933662824678444;M00180_2.00;Mybl1;['Myb', 'Mybl1']
2185;M03565_2.00;0.104687355;-0.01207977;0.916623893465108;0.934968808564986;M03565_2.00;;['Tbx4', 'Tbx5', 'Tbx15', 'Tbx20', 'Tbx18']
2186;M01960_2.00;0.10209589;0.0075894054;0.918680568509362;0.936590089678811;M01960_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2187;M02997_2.00;0.10098525;0.016659357;0.919562168067685;0.937171136885114;M02997_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2188;M06872_2.00;0.10012142;0.005275233;0.920247925032079;0.937711118458645;M06872_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2189;M08938_2.00;0.099627815;-0.0023687861;0.920639812816913;0.937792654857878;M08938_2.00;;['Sp1', 'Sp4', 'Sp3', 'Sp8', 'Sp9', 'Sp5']
2190;M07887_2.00;0.098476045;-0.042032983;0.92155429243384;0.938406284235881;M07887_2.00;;['Ctcf']
2191;M08333_2.00;0.09617251;0.0030449685;0.923383561648415;0.939950700703041;M08333_2.00;;['Zfp768']
2192;M07898_2.00;0.092696644;-0.068912886;0.926144562323115;0.942123375813805;M07898_2.00;;['Ctcf']
2193;M03145_2.00;0.09082502;-0.10407395;0.927631625633554;0.943157497305189;M03145_2.00;;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2194;M04309_2.00;0.08564208;-0.023336494;0.931750950585976;0.946545644733794;M04309_2.00;;['Creb3l1', 'Creb3l2']
2195;M05659_2.00;0.083174005;0.031644043;0.933713183444559;0.948378835540547;M05659_2.00;;['Pparg', 'Rarg', 'Ppard', 'Nr2c2', 'Nr2c1', 'Rarb', 'Nr1d1', 'Nr1d2', 'Ppara', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Nr2f1']
2196;M01817_2.00;0.08181656;-0.010450376;0.934792583989424;0.948994361936596;M01817_2.00;Cebpg;['Cebpg']
2197;M05670_2.00;0.07943076;-0.017382612;0.936690001533094;0.950599674184952;M05670_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Thra', 'Nr1h2', 'Nr6a1', 'Nr2f1']
2198;M06005_2.00;0.078957714;-0.021347271;0.937066256692278;0.950821067613862;M06005_2.00;;['Arnt', 'Arnt2']
2199;M08143_2.00;0.07864921;-0.0059300824;0.937311648068415;0.950909624069407;M08143_2.00;;['Mef2c']
2200;M05428_2.00;0.077826515;-0.012130941;0.937966054118037;0.951413029088526;M05428_2.00;;['Pax2']
2201;M04159_2.00;0.0760166;-0.011854038;0.939405894299075;0.952712824336364;M04159_2.00;;['Npas2']
2202;M00757_2.00;0.07284924;0.02250759;0.941926088502129;0.954785689575562;M00757_2.00;Xbp1;['Xbp1']
2203;M03946_2.00;0.07118329;0.024608627;0.943251880181143;0.955646362434198;M03946_2.00;;['Pax6', 'Pax5', 'Pax8']
2204;M02525_2.00;0.07064854;0.010956739;0.943677476452775;0.955821846876687;M02525_2.00;;['Lin54']
2205;M05786_2.00;0.070566274;0.04258104;0.943742954232419;0.955821846876687;M05786_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
2206;M04129_2.00;0.06783082;0.024780625;0.945920304152747;0.957704496494044;M04129_2.00;;['Clock']
2207;M05316_2.00;0.059665624;0.027464028;0.952421950974831;0.963638225633013;M05316_2.00;;['Irx2', 'Irx4', 'Irx5', 'Irx6']
2208;M07912_2.00;0.058431588;-0.04724745;0.953404853854325;0.964470444252298;M07912_2.00;;['Ctcf']
2209;M04534_2.00;0.057999674;0.00477024;0.953748886683056;0.964656206611487;M04534_2.00;;['Zbtb43']
2210;M05260_2.00;0.056107488;0.0068198293;0.955256178857245;0.966018271338065;M05260_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Lhx9', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Dlx2', 'Esx1', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Nobox', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Noto', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Lhx8']
2211;M07916_2.00;0.05205574;-0.05728429;0.958484281483515;0.969119782925666;M07916_2.00;;['Ctcf']
2212;M06191_2.00;0.05127418;0.009865341;0.959107041155704;0.96926058570163;M06191_2.00;;['Spdef', 'Elf4', 'Elf1', 'Elf2']
2213;M10445_2.00;0.05127418;-0.0020605477;0.959107041155704;0.96926058570163;M10445_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2214;M09028_2.00;0.05100681;-0.017031787;0.959320096265679;0.969313013935113;M09028_2.00;Dmrtb1;['Dmrt1', 'Dmrtb1', 'Dmrt3', 'Dmrta1', 'Dmrta2', 'Dmrt2']
2215;M03391_2.00;0.050718866;0.021160448;0.959549543479343;0.969337794964111;M03391_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Nr1h2', 'Nr6a1', 'Nr2f1']
2216;M05448_2.00;0.05036922;-0.012436467;0.959828162456149;0.969337794964111;M05448_2.00;;['Pou2f2']
2217;M02634_2.00;0.047798313;0.01010881;0.961876979880534;0.970804479618228;M02634_2.00;Cebpb;['Cebpa', 'Cebpe', 'Cebpb']
2218;M09522_2.00;0.04773661;0.002152855;0.961926154646661;0.970804479618228;M09522_2.00;;['E2f7', 'E2f8']
2219;M07597_2.00;0.04586499;-0.006442465;0.96341785718298;0.971820696594841;M07597_2.00;;['Zfp182']
2220;M01319_2.00;0.044960033;0.008874825;0.964139166197367;0.972385199649667;M01319_2.00;;['Lin54']
2221;M00300_2.00;0.043993372;-0.013113799;0.964909687775293;0.972836020499684;M00300_2.00;;['Hoxc13', 'Hoxd13', 'Hoxa13', 'Hoxb13']
2222;M08076_2.00;0.039838783;-0.025112571;0.968221655219463;0.975521031075532;M08076_2.00;;['Cebpa', 'Cebpe', 'Cebpb']
2223;M01307_2.00;0.03866645;0.039127707;0.969156321935007;0.976299182599184;M01307_2.00;Runx2;['Runx1', 'Runx2', 'Runx3']
2224;M09445_2.00;0.037884895;0.02148946;0.969779456696431;0.976731852141562;M09445_2.00;Nfyb;['Nfyb']
2225;M09262_2.00;0.037720356;-0.021657312;0.969910645325808;0.976731852141562;M09262_2.00;Mybl1;['Myb', 'Mybl1']
2226;M01322_2.00;0.036074977;-0.028238265;0.97122257581625;0.977824629452911;M01322_2.00;;['Lin54']
2227;M04874_2.00;0.035951573;-0.0149742;0.971320973786446;0.977824629452911;M04874_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
2228;M05576_2.00;0.03422392;-0.0127323605;0.972698590525862;0.978883755592794;M05576_2.00;;['Rxrg', 'Hnf4g', 'Hnf4a', 'Nr2e1', 'Nr2f2', 'Rxrb', 'Nr6a1', 'Nr2f1']
2229;M04468_2.00;0.03064522;-0.0016854388;0.975552479657368;0.981427335674041;M04468_2.00;;['Zfp740']
2230;M07997_2.00;0.028094878;-0.013100597;0.977586478850799;0.983046262275949;M07997_2.00;;['Pax6', 'Pax9', 'Pax5', 'Pax8', 'Pax1']
2231;M05697_2.00;0.025585672;0.0393713;0.979587813912119;0.983874153551078;M05697_2.00;;['Nfatc4', 'Nfatc2', 'Nfatc3', 'Nfatc1']
2232;M04995_2.00;0.025544537;-0.024805536;0.979620623788469;0.983874153551078;M04995_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx9', 'Vsx2', 'Otp', 'Rax', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Nobox', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Prrxl1', 'Prop1', 'En1', 'Lhx8']
2233;M05172_2.00;0.025544537;-0.024805536;0.979620623788469;0.983874153551078;M05172_2.00;;['Lhx2', 'Sebox', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx1', 'Lhx9', 'Vsx2', 'Msx2', 'Otp', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Lhx5', 'Nobox', 'Isx', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'En1', 'Gbx1', 'Noto', 'Lhx8']
2234;M05213_2.00;0.025544537;-0.024805536;0.979620623788469;0.983874153551078;M05213_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx9', 'Vsx2', 'Otp', 'Rax', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Prrxl1', 'Prop1', 'En1', 'Lhx8']
2235;M05175_2.00;0.025544537;-0.024805536;0.979620623788469;0.983874153551078;M05175_2.00;;['Lhx2', 'Sebox', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx1', 'Lhx9', 'Vsx2', 'Msx2', 'Otp', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Lhx5', 'Nobox', 'Isx', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'En1', 'Gbx1', 'Noto', 'Lhx8']
2236;M07929_2.00;0.02237718;-0.008854035;0.982147083576125;0.985917636559308;M07929_2.00;;['Egr3', 'Egr2', 'Egr1', 'Egr4']
