moscot driver TFs Epsilon;Unnamed: 0;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
938;Trim66;-0.0092299655246771;0.506403504564451;0.830895205907025;-0.0364410587679129;0.0179948042913619
939;Cd59b;-0.0092385191661156;0.506009574314288;0.830895205907025;-0.0364496017763465;0.0179862526891818
940;Foxk1;-0.0092920519117725;0.503547837490087;0.830895205907025;-0.0365030678852796;0.0179327326156991
941;Cebpz;-0.009294067205717;0.50345528655575;0.830895205907025;-0.0365050806675751;0.0179307177957641
942;Rbm22;-0.0092969231868204;0.503324143045282;0.830895205907025;-0.0365079330889079;0.0179278624860263
943;Zfp605;-0.0093222158588984;0.502163518949191;0.830895205907025;-0.0365331942161784;0.0179025757402058
944;Traf4;-0.0093742203070859;0.49978160506349;0.830220268037261;-0.0365851336956008;0.017850583367618
945;AI987944;-0.0093929445906852;0.498925463301299;0.830220268037261;-0.0366038345510989;0.0178318633958076
946;Lin28b;-0.0094179636155474;0.497782720380928;0.829871201968421;-0.0366288222420411;0.0178068501024831
947;Tfam;-0.0094598393871337;0.495873166696299;0.829200976424598;-0.0366706454921186;0.0177649838478455
948;Zfp771;-0.009461310335491;0.495806161919474;0.829200976424598;-0.0366721145938474;0.0177635132320494
949;Acaa1b;-0.009467218079929;0.495537100460431;0.829200976424598;-0.0366780149205183;0.0177576068220848
950;Zscan2;-0.009531821468977;0.492599905565709;0.828313872387774;-0.0367425370697083;0.0176930179020016
951;Hspa1l;-0.0095506241891181;0.491746795522242;0.828286438208912;-0.0367613161024861;0.0176742193503411
952;Hdac2;-0.0095630970859217;0.491181317487276;0.828286438208912;-0.0367737732755332;0.0176617492081051
953;Mtf1;-0.0096612532702954;0.486743465739586;0.82212822513062;-0.0368718054257613;0.0175636144053656
954;Ncor1;-0.0096804244458001;0.485879230945011;0.821587501373984;-0.036890952314656;0.0175444473447418
955;Rfc2;-0.0097129530668333;0.48441474430998;0.821587501373984;-0.0369234396817668;0.0175119256598385
956;Zfp560;-0.0097283935644966;0.483720428301813;0.821587501373984;-0.0369388605771267;0.017496488434415
957;Tead4;-0.0097530957808833;0.482610762101025;0.821580891513582;-0.0369635314061525;0.0174717914260719
958;Zfp955a;-0.0097909955297337;0.480910931533267;0.820104193787904;-0.0370013829339866;0.0174338996031547
959;Gm26920;-0.0097936613587504;0.480791490032353;0.820104193787904;-0.037004045368248;0.017431234328696
960;Nags;-0.0098045539977843;0.480303617176427;0.820104193787904;-0.037014924132219;0.0174203439515792
961;Nelfa;-0.0098253001951452;0.479375157650445;0.820104193787904;-0.0370356438851977;0.0173996020444134
962;Zfp212;-0.0098375738392401;0.478826333623771;0.820104193787904;-0.0370479018735345;0.0173873309274056
963;Taf9;-0.0098433835943585;0.478566666284662;0.820104193787904;-0.0370537042151116;0.0173815223656293
964;Pqbp1;-0.0098544185939607;0.478073668164701;0.820104193787904;-0.0370647251284446;0.0173704896275908
965;Zfp628;-0.0098595100248628;0.477846297699311;0.820104193787904;-0.0370698100578611;0.0173653992379149
966;Gm28047;-0.0098770987777798;0.477061283357203;0.820104193787904;-0.0370873763400371;0.0173478140711374
967;Nhlh2;-0.0099128015335119;0.475469984243588;0.820104193787904;-0.0371230334315369;0.0173121185429824
968;Gm10479;-0.0099221284705102;0.47505475554603;0.820104193787904;-0.0371323484278618;0.0173027934826731
969;Zhx1;-0.0099517276104926;0.473738341051172;0.820104193787904;-0.0371619096426681;0.0172732002670196
970;Gtf3c2;-0.0099978536820317;0.471690897919272;0.820104193787904;-0.0372079765182565;0.0172270833326241
971;Stat1;-0.010052686857506;0.4692633211597;0.81728675311551;-0.0372627391730529;0.0171722608683889
972;Snai2;-0.0100640639568758;0.468760500294468;0.81728675311551;-0.0372741016199186;0.0171608859709419
973;Phf1;-0.0100653230608655;0.468704871414406;0.81728675311551;-0.0372753591018827;0.017159627110206
974;Ddx4;-0.0100856641748879;0.467806680345722;0.81728675311551;-0.0372956739997687;0.0171392899140429
975;Zfp62;-0.0100995120463898;0.46719575353757;0.81728675311551;-0.0373095040109203;0.0171254446968623
976;Ugp2;-0.0101214292427657;0.466229736667626;0.81728675311551;-0.0373313929181967;0.0171035316801743
977;Zfp81;-0.0101836232004968;0.463494536688597;0.813810174883468;-0.0373935064583858;0.0170413494406467
978;Ywhaz;-0.0102819019378833;0.45919065670733;0.808132740825256;-0.0374916576915553;0.016943088791005
979;Gm14410;-0.0103006132084698;0.458373785357912;0.807636424609624;-0.0375103446271455;0.0169243809045492
980;Mios;-0.0103186890051165;0.457585430858387;0.807636424609624;-0.0375283968971918;0.016906308358999
981;Trp63;-0.0103629683888677;0.455657456278052;0.805670677962364;-0.0375726185739577;0.0168620368641336
982;Ep300;-0.0103748037074988;0.455142908053959;0.805670677962364;-0.037584438450193;0.016850203636022
983;Kdm4a;-0.0103813048041151;0.454860407848657;0.805670677962364;-0.0375909310611189;0.016843703684475
984;Npas2;-0.0104537432913577;0.451719335631473;0.8024661138865;-0.0376632748411273;0.016771277800502
985;E2f4;-0.0104927643879993;0.45003240035166;0.800410982957606;-0.0377022448027646;0.0167322633745763
986;Pbx1;-0.010540043691243;0.4479932414021;0.79960968619051;-0.0377494620381906;0.0166849920427239
987;Zfp456;-0.0106186271830334;0.444615567937823;0.7973509591284;-0.0378279420975261;0.0166064215310171
988;Zfp64;-0.0106279484218447;0.444215888478808;0.7973509591284;-0.0378372510453526;0.0165971018095415
989;Nr1h2;-0.0106480646960802;0.443354034532789;0.796981657314896;-0.0378573407781771;0.0165769887937646
990;Zfp84;-0.0107680233190895;0.438234444614032;0.788717534406661;-0.037977140671137;0.0164570491443522
991;Rbak;-0.0108315550562801;0.43553686081502;0.785657713456927;-0.0380405880259038;0.0163935271384773
992;Zfp689;-0.0108472343914303;0.434872585920304;0.785657713456927;-0.0380562465021151;0.0163778501711584
993;Klf6;-0.010908790304832;0.432270351969845;0.783766284551308;-0.0381177203956584;0.0163163034242564
994;Aire;-0.0109871324933259;0.428971562262235;0.780418143392742;-0.0381959578996633;0.0162379726035866
995;Tppp;-0.0110761154306004;0.425242523665231;0.778322679678181;-0.0382848215291627;0.0161490021728115
996;Zfp65;-0.0111601185436276;0.421739603234146;0.773110605408669;-0.0383687116164354;0.0160650104707604
997;Carf;-0.0111729745845577;0.421205004138537;0.773110605408669;-0.0383815503257893;0.0160521561422928
998;Zfp775;-0.0111875635689171;0.420598824923351;0.773110605408669;-0.038396119631464;0.0160375690903283
999;Nr1d1;-0.0112426891205546;0.418312959767849;0.77124855830214;-0.0384511707213062;0.0159824507357605
1000;Nr1d2;-0.011263269376364;0.41746144593049;0.770619539553839;-0.0384717231356379;0.0159618731244458
1001;Gm10053;-0.0112935643869243;0.416209841079986;0.769249522681492;-0.0385019771204767;0.0159315819647327
1002;Zfp383;-0.0113230940735862;0.414991988039103;0.76876906821887;-0.0385314667698167;0.0159020559835405
1003;Zfp329;-0.0114050584591454;0.411622692369598;0.765909868376611;-0.0386133197770229;0.0158201016343076
1004;Creb1;-0.0114346546206727;0.410410086323693;0.765909868376611;-0.038642875631703;0.0157905090068617
1005;Zfp748;-0.0114363830171314;0.410339336556542;0.765909868376611;-0.0386446016727968;0.015788780815317
1006;Zfp951;-0.0114515120483638;0.409720357711954;0.765909868376611;-0.0386597100800772;0.0157736535707982
1007;Tcf7;-0.0114632410410283;0.409240867867703;0.765909868376611;-0.0386714230751744;0.0157619259547318
1008;Ube2k;-0.011493734732291;0.407995826070447;0.765308940827796;-0.0387018751400788;0.0157314358073723
1009;Pgam2;-0.0115297900582117;0.406526619984564;0.763501487781955;-0.0387378811823554;0.0156953846063882
1010;Zfp777;-0.011536528859784;0.406252373381303;0.763501487781955;-0.0387446107648945;0.0156886465679221
1011;Gtf2a2;-0.0115608136329461;0.405264980889357;0.763501487781955;-0.0387688622947426;0.0156643645242716
1012;Zkscan14;-0.0115680789888938;0.404969858277641;0.763501487781955;-0.038776117698949;0.0156570999786801
1013;Zfp932;-0.011623467056638;0.402724190664887;0.763207171473733;-0.0388314298044333;0.0156017179942762
1014;Tcfl5;-0.0116338804390737;0.402302822684488;0.763207171473733;-0.0388418288867601;0.0155913057368996
1015;Myrf;-0.0116542342880621;0.401479986329875;0.763207171473733;-0.0388621547679418;0.015570954069886
1016;Satb1;-0.0116689069448036;0.400887447932087;0.763207171473733;-0.0388768072493207;0.0155562829720914
1017;Etv5;-0.0117539901940502;0.397461821018002;0.759705505996435;-0.038961773275793;0.0154712085317247
1018;Gtf2ird1;-0.0118621283703935;0.393133508667104;0.753339591481379;-0.0390697618978288;0.0153630809823135
1019;Epas1;-0.0118914496624395;0.391964839596411;0.752054520699595;-0.0390990425292184;0.0153337624619878
1020;Nmi;-0.0119239586914526;0.390671581516241;0.752054520699595;-0.0391315064224308;0.0153012564513028
1021;Luzp2;-0.0119635841644817;0.389098729622332;0.750369197611395;-0.0391710768014583;0.0152616345795107
1022;Gfi1;-0.0120121305235476;0.387177040873783;0.750369197611395;-0.0392195555468914;0.0152130925158868
1023;Usf1;-0.0120454344609614;0.385862069761186;0.748909672672739;-0.039252813025699;0.0151797914510283
1024;Batf;-0.0120672608164888;0.385001759812644;0.748201618168716;-0.0392746089010163;0.0151579669453215
1025;Zfp180;-0.0120944083935531;0.383933345155609;0.747086792764136;-0.039301718530729;0.0151308216328617
1026;Creb5;-0.0121268136870056;0.382660386474412;0.745570559453371;-0.0393340784750637;0.0150984189900599
1027;Zfp764;-0.0121314035721893;0.382480293923042;0.745570559453371;-0.0393386619323851;0.015093829475691
1028;Rbm7;-0.0121508300936695;0.381718634044783;0.745570559453371;-0.0393580612354948;0.0150744045109684
1029;Zfp217;-0.0121768706454004;0.380699116786503;0.745570559453371;-0.0393840652698087;0.0150483660137782
1030;Sox10;-0.0122148084886039;0.379216802366785;0.745570559453371;-0.0394219498457255;0.0150104310976992
1031;Hdac3;-0.0122407805955296;0.378204064975002;0.745545872209208;-0.0394478854409603;0.0149844609494782
1032;Rxrg;-0.012271034042811;0.377026485707952;0.745170148454199;-0.039478096311604;0.0149542097374678
1033;Zkscan8;-0.0123077696332207;0.375599638866791;0.743323007455904;-0.0395147801359809;0.0149174767942577
1034;Zbtb2;-0.0123423398726017;0.374259945502217;0.741643724026703;-0.0395493015936553;0.0148829089789221
1035;Zfp944;-0.0124271905062623;0.370984291254198;0.737087210255052;-0.0396340322201276;0.014798064019044
1036;Nfx1;-0.0124313751728141;0.370823204008531;0.737087210255052;-0.0396382109580366;0.0147938796221675
1037;Zfp335;-0.0124352275452583;0.370674946683204;0.737087210255052;-0.0396420578717756;0.0147900274971413
1038;Sall1;-0.0124356273208265;0.370659563555054;0.737087210255052;-0.0396424570808268;0.0147896277472023
1039;Gbx1;-0.0125176091217662;0.367513327751684;0.736521601285784;-0.0397243225228348;0.014707651018148
1040;Zfp768;-0.0125354201750536;0.36683199392718;0.736521601285784;-0.039742108248128;0.0146898410183639
1041;Ikzf2;-0.0125746203321835;0.365335228452153;0.73554159328367;-0.0397812526004201;0.0146506431190277
1042;Zfp110;-0.0126089310808954;0.36402828656101;0.733888802012184;-0.0398155144362589;0.0146163342778216
1043;Klf1;-0.0127617638759666;0.358242248740916;0.725128412330809;-0.0399681285780945;0.0144635092007164
1044;Zfp961;-0.0127701137288246;0.357927809878006;0.725128412330809;-0.0399764664485026;0.0144551597328757
1045;Lcor;-0.0128208371646287;0.356021398602773;0.722570311680359;-0.0400271170122612;0.0144044385543759
1046;Hif3a;-0.0128894499608391;0.353452830527182;0.718322710761838;-0.0400956310131174;0.0143358285886383
1047;Arid5b;-0.0128995355526848;0.353076259017369;0.718322710761838;-0.0401057020611839;0.0143257433912399
1048;Zfp558;-0.0129410741102067;0.351527985135065;0.716339079020174;-0.0401471806603742;0.0142842063999013
1049;Zfp146;-0.0129677463760637;0.350536095253757;0.715283113288072;-0.0401738143770358;0.0142575350901656
1050;Zbtb40;-0.0130106048352064;0.348945991948187;0.713001959190477;-0.0402166108122479;0.0142146780862295
1051;E2f3;-0.0130114611840611;0.348914267056156;0.713001959190477;-0.040217465920794;0.0142138217654317
1052;Dis3;-0.0131062254294902;0.345414883589597;0.70962785608203;-0.0403120926664772;0.014119060378074
1053;Hes7;-0.0131137360750932;0.345138495830104;0.70962785608203;-0.0403195923935135;0.0141115499380745
1054;Dmc1;-0.0131303785564397;0.344526563787839;0.70962785608203;-0.0403362106700071;0.0140949079013698
1055;Grhpr;-0.0131808484231017;0.342675057553745;0.70785135007682;-0.040386607041178;0.0140444392908956
1056;Hlf;-0.0131833384497687;0.342583874866377;0.70785135007682;-0.0403890934382224;0.0140419493226142
1057;Barx2;-0.0131845559287304;0.342539297452963;0.70785135007682;-0.040390309142386;0.0140407318720768
