moscot driver genes epsilon cells;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
Ppp1cb;0.102028615030915;0.00000000000017;0.0000000000144;0.0750167059825096;0.128890902275696
Nxph1;0.101960695432967;0.000000000000177;0.0000000000149;0.0749484582801842;0.128823408292244
Bdnf;0.101804394793422;0.000000000000192;0.000000000016;0.0747914035484545;0.128668086156868
Tro;0.101774644496431;0.000000000000196;0.0000000000162;0.0747615098692103;0.128638521959259
Pld3;0.101383856010443;0.000000000000242;0.00000000002;0.0743688424763809;0.128250173570149
Nipal2;0.101094710320965;0.000000000000283;0.0000000000233;0.0740783119696039;0.127962828012904
Prrg2;0.100859192214453;0.000000000000321;0.0000000000263;0.0738416692755339;0.127728772836314
Gjd2;0.100846891447934;0.000000000000323;0.0000000000264;0.0738293098570533;0.127716548394251
Ptprj;0.100777091687583;0.000000000000336;0.0000000000273;0.0737591774377866;0.127647181576601
Pou6f2;0.100679567131857;0.000000000000354;0.0000000000287;0.0736611885369776;0.127550261490242
Lmo7;0.100649998914592;0.000000000000359;0.000000000029;0.0736314796391912;0.127520876439098
Phkb;0.100621928189099;0.000000000000365;0.0000000000293;0.0736032754023597;0.127492979559571
Pik3r1;0.100325723708937;0.000000000000428;0.0000000000339;0.0733056647343376;0.127198606924285
Gm2379;0.0996854377130144;0.000000000000603;0.0000000000475;0.0726623555173637;0.126562264531495
Aplp1;0.099630046224903;0.000000000000621;0.0000000000487;0.0726067035455028;0.126507213166984
Cbln4;0.0996116391924157;0.000000000000627;0.000000000049;0.072588209989443;0.126488919123627
Gm10392;0.0993919164625443;0.000000000000705;0.0000000000549;0.0723674558719754;0.126270543720952
Tspan12;0.0991292826451809;0.00000000000081;0.0000000000629;0.0721035927145005;0.126009516941138
Gm29266;0.0991105491679372;0.000000000000818;0.0000000000633;0.072084771693869;0.125990897950486
Sybu;0.0989541116819108;0.000000000000889;0.0000000000685;0.071927603911467;0.125835415767274
4933436H12Rik;0.0987650404450047;0.000000000000982;0.0000000000754;0.0717376518255009;0.125647497352206
Gm17455;0.0981916772180904;0.00000000000133;0.000000000101;0.0711616293887697;0.125077618290876
Kcnk16;0.0981887222197721;0.00000000000133;0.000000000101;0.0711586607321172;0.125074681203292
Clstn2;0.0981100510307975;0.00000000000139;0.000000000104;0.0710796260921475;0.124996486680139
Id2;0.0972896331833166;0.00000000000213;0.000000000159;0.0702554382421877;0.124181019809959
Akap6;0.0970863019994015;0.00000000000237;0.000000000176;0.0700511784135493;0.123978910052033
Mid1ip1;0.0967650416355401;0.0000000000028;0.000000000207;0.0697284554248638;0.123659574975869
Pdzd2;0.0959645193345106;0.00000000000423;0.00000000031;0.0689243131489377;0.122863825906725
Tent5d;0.0958546965269431;0.00000000000447;0.000000000327;0.0688139964616908;0.122754655235667
Car14;0.0957223631003378;0.00000000000478;0.000000000348;0.0686810688023117;0.122623106750557
Dctn6;0.0956877115774883;0.00000000000487;0.000000000353;0.0686462618381671;0.122588660608564
Asph;0.0953745527100898;0.00000000000572;0.000000000412;0.0683317011750986;0.122277354905726
Epor;0.0952817837762649;0.00000000000599;0.00000000043;0.0682385180112276;0.122185133929635
Nefl;0.0950958708233736;0.00000000000659;0.000000000471;0.0680517763436911;0.122000317709378
Gprasp2;0.0950453876118748;0.00000000000676;0.000000000482;0.0680010684283394;0.121950131984969
Gm45184;0.0949610215671834;0.00000000000706;0.000000000501;0.0679163271770997;0.121866262784815
Nptn;0.0947838484109422;0.00000000000772;0.000000000545;0.0677383673374722;0.121690131777713
Rbfox1;0.0947826784161368;0.00000000000772;0.000000000545;0.0677371921533813;0.121688968659295
Plxna3;0.0947434042228497;0.00000000000788;0.000000000554;0.0676977438105536;0.121649925248579
Ell2;0.0945913467071449;0.00000000000851;0.000000000596;0.0675450128392456;0.121498760466274
Pgrmc1;0.0943753969015294;0.00000000000949;0.00000000066;0.0673281087804728;0.121284076362246
Gpr6;0.0941193544837399;0.0000000000108;0.000000000749;0.0670709382582538;0.121029531370585
Atp1b1;0.0940431313950511;0.0000000000112;0.000000000775;0.0669943800303355;0.120953753377726
Sgms2;0.0940294958335993;0.0000000000113;0.000000000776;0.0669806845493541;0.120940197406471
4931419H13Rik;0.094026808579692;0.0000000000113;0.000000000776;0.0669779854878952;0.120937525836767
Aktip;0.0940006157383026;0.0000000000115;0.000000000784;0.0669516775782541;0.120911485849929
Pcmtd1;0.0938896110664309;0.0000000000121;0.000000000826;0.0668401856671641;0.120801128561119
Cadps;0.0932536558731078;0.0000000000167;0.00000000112;0.0662014520592993;0.120168869457785
Gm20757;0.0932383897851367;0.0000000000168;0.00000000113;0.0661861195480457;0.120153691826
Fabp3;0.0932310584744084;0.0000000000169;0.00000000113;0.0661787563430688;0.120146402990561
Gm44097;0.0928317228819138;0.0000000000206;0.00000000137;0.0657776879257324;0.119749376638088
Khdrbs3;0.0916922744924039;0.0000000000361;0.0000000024;0.0646333432164042;0.118616470009845
Ablim2;0.0916646181184535;0.0000000000366;0.00000000242;0.0646055688849376;0.118588971544308
Kcnd2;0.0914768605099807;0.0000000000401;0.00000000265;0.0644170115777414;0.118402284875476
Ctxn2;0.0911495461837307;0.0000000000471;0.00000000309;0.0640883077717497;0.118076832946662
Bex2;0.091016026635194;0.0000000000503;0.00000000328;0.0639542231064761;0.117944071454532
Gm45060;0.0909641096582174;0.0000000000516;0.00000000336;0.0639020866565622;0.117892448975943
Il1rn;0.0907048469822535;0.0000000000585;0.00000000379;0.0636417301888098;0.117634654785972
Gm10371;0.090400829806213;0.0000000000678;0.00000000438;0.0633364351008003;0.117332354965645
Bex3;0.0901251243628103;0.0000000000775;0.00000000499;0.0630595751312578;0.117058202632931
Gm45352;0.089852002247639;0.0000000000884;0.00000000566;0.0627853134150876;0.116786615028632
Nudt10;0.0896803274466409;0.000000000096;0.00000000613;0.0626129243939577;0.116615902704491
Plb1;0.0892973702662847;0.000000000115;0.00000000734;0.0622283798133818;0.116235086798369
Hoxa5;0.0892329318499295;0.000000000119;0.00000000747;0.0621636750825214;0.116171007905764
Tcf21;0.0892329318499295;0.000000000119;0.00000000747;0.0621636750825214;0.116171007905764
Lpar4;0.0892329316194656;0.000000000119;0.00000000747;0.0621636748511054;0.116171007676585
Hand2;0.0892329316194656;0.000000000119;0.00000000747;0.0621636748511054;0.116171007676585
Vmn1r29;0.0891897900072121;0.000000000121;0.0000000076;0.0621203550680737;0.116128106640673
Gcsam;0.088697176571689;0.000000000154;0.00000000956;0.0616257144167534;0.115638233104613
Gm41556;0.0886609725318897;0.000000000156;0.00000000969;0.0615893619136861;0.115602229913479
Btg3;0.088369846344148;0.000000000179;0.0000000111;0.0612970445046895;0.115312716229219
Zfp804b;0.0881054128312851;0.000000000203;0.0000000125;0.0610315330157487;0.115049743405964
Pla2g2f;0.08805233506073;0.000000000208;0.0000000127;0.0609782393327939;0.114996958373648
Itm2c;0.0878328191183772;0.000000000231;0.0000000141;0.0607578320719222;0.114778651505025
Irak2;0.0877323272402563;0.000000000242;0.0000000147;0.0606569330394286;0.114678712258517
Kcnip1;0.08771585114057;0.000000000244;0.0000000148;0.0606403902377311;0.114662326713248
Hadha;0.0875680406942993;0.000000000262;0.0000000158;0.0604919820593898;0.114515327993293
Tmem132d;0.0870681511870199;0.000000000331;0.0000000199;0.0599900799141649;0.114018174970435
Ap1s2;0.0865861044205956;0.000000000414;0.0000000247;0.0595061053144722;0.113538754230333
Atp6ap2;0.0863747130024232;0.000000000457;0.0000000272;0.0592938725013074;0.1133285104414
Slc14a2;0.0862920245298346;0.000000000474;0.0000000281;0.0592108555723582;0.113246270221972
1700111N16Rik;0.0862722284105343;0.000000000479;0.0000000283;0.0591909808741974;0.113226581362387
Lpcat3;0.0862519686105931;0.000000000483;0.0000000285;0.0591706406770882;0.113206431312566
Ptpn13;0.0861791078093397;0.0000000005;0.0000000294;0.0590974909274378;0.113133965025029
Txndc12;0.0857966825679726;0.000000000596;0.000000035;0.0587135538489592;0.112753605769137
Gabrq;0.0856022190688819;0.000000000652;0.0000000381;0.0585183246525576;0.112560189794972
Sh2d6;0.0853207913796546;0.000000000742;0.0000000431;0.0582357925141893;0.112280274466888
Psca;0.0853207913796546;0.000000000742;0.0000000431;0.0582357925141893;0.112280274466888
Fam89a;0.0851399901499546;0.000000000806;0.0000000467;0.0580542840280164;0.112100442585533
Corin;0.0851241168516798;0.000000000812;0.0000000469;0.0580383487222382;0.112084654306087
Foxa2;0.0849628077282926;0.000000000874;0.0000000503;0.0578764102432081;0.111924208397007
Npdc1;0.0849238564712129;0.000000000889;0.0000000509;0.0578373072294944;0.111885465369276
Malt1;0.0847235713479209;0.000000000974;0.0000000555;0.0576362430946998;0.111686249655002
Ncstn;0.084408757061458;0.00000000112;0.0000000638;0.0573202087755421;0.111373111917942
Cpm;0.0843414131952983;0.00000000116;0.0000000656;0.0572526046295357;0.111306125997594
Gp6;0.0843294996688616;0.00000000116;0.0000000658;0.0572406450839228;0.111294275768372
Erp29;0.0842049554677716;0.00000000123;0.0000000692;0.0571156202630694;0.111170392818304
Acat1;0.0838734941760872;0.00000000143;0.0000000801;0.0567828839920556;0.110840687293541
Frrs1l;0.0838281405454646;0.00000000146;0.0000000816;0.0567373563748989;0.110795573441677
Unc79;0.0837833013922757;0.00000000149;0.000000083;0.0566923453195831;0.11075097123802
Camta1;0.0837307526305488;0.00000000153;0.0000000845;0.0566395952391697;0.110698700028488
Trpc5;0.0833355428126923;0.00000000182;0.0000001;0.0562428761858618;0.110305572850371
Cald1;0.0833350416391583;0.00000000182;0.0000001;0.0562423731038671;0.110305074312517
E330013P04Rik;0.0831514113335653;0.00000000198;0.000000108;0.0560580444630427;0.110122408808198
Ano6;0.0827564369285106;0.00000000236;0.000000128;0.0556615742521091;0.109729503440959
Prima1;0.0827347941850234;0.00000000238;0.000000129;0.055639849792404;0.109707973827429
Mreg;0.0827200113468729;0.0000000024;0.00000013;0.0556250111536347;0.109693268246905
Spint2;0.0826353054771798;0.00000000249;0.000000134;0.0555399857763916;0.109609004836812
Unc80;0.0822797980206116;0.00000000291;0.000000157;0.05518314164386;0.109255350138878
Apc;0.0822663522937244;0.00000000293;0.000000158;0.0551696454981001;0.109241974351558
Prox1;0.0821670099898632;0.00000000306;0.000000164;0.0550699309866547;0.109143148485916
Ank2;0.0821393830771455;0.0000000031;0.000000166;0.0550422006597445;0.109115665098947
Arvcf;0.0820717999567977;0.00000000319;0.00000017;0.0549743647356899;0.109048432908688
Cc2d2b;0.0818048602363767;0.00000000359;0.00000019;0.0547064289367538;0.108782876878768
Mbnl2;0.0814413894221239;0.00000000421;0.000000222;0.0543416081150764;0.108421283935922
Madd;0.0812741726894536;0.00000000453;0.000000238;0.0541737727339872;0.10825492873051
Adcy2;0.0808185733950026;0.00000000553;0.000000287;0.0537164956374283;0.10780166908903
AC149090.1;0.0807192990575141;0.00000000577;0.000000298;0.0536168572178733;0.107702903069629
Kifc3;0.0805594861111194;0.00000000618;0.000000318;0.0534564593017555;0.107543907300573
Oxt;0.0803393366545104;0.0000000068;0.000000348;0.0532355063135568;0.107324881281823
Slc40a1;0.080261011386662;0.00000000703;0.000000358;0.0531568958035149;0.107246955081487
Kiss1r;0.0801367069043065;0.00000000742;0.000000377;0.0530321393231056;0.107123283250262
Atraid;0.0800658962822614;0.00000000765;0.000000387;0.0529610715965561;0.1070528326475
Atf5;0.0798990859664215;0.00000000822;0.000000414;0.0527936566985649;0.106886869366768
Acp7;0.0797535369151424;0.00000000875;0.00000044;0.0526475813685226;0.106742058160843
Dclk1;0.0796950244137168;0.00000000897;0.00000045;0.052588857623486;0.106683841959622
Dapk1;0.079606916155586;0.00000000932;0.000000466;0.0525004316279247;0.106596179521906
Gm36670;0.0793991400580296;0.0000000102;0.000000507;0.0522919079279437;0.106389453092642
Sema3e;0.0793931394540378;0.0000000102;0.000000507;0.0522858857682043;0.106383482768557
Dll3;0.0792365081108305;0.0000000109;0.00000054;0.0521286924614029;0.106227641121126
Gal;0.0790427554418719;0.0000000118;0.000000585;0.0519342465031166;0.106034863469658
Nme9;0.0788116333675458;0.0000000131;0.000000642;0.05170230011188;0.105804901812269
P2rx4;0.0787970306205875;0.0000000132;0.000000645;0.0516876453811913;0.105790372285758
Pcdh11x;0.0787919578165572;0.0000000132;0.000000645;0.0516825545214228;0.10578532491486
Zfp148;0.0787148929049466;0.0000000136;0.000000663;0.0516052154843359;0.105708646206671
Pyy;0.0785376114025454;0.0000000147;0.00000071;0.0514273046131721;0.105532251914905
Tm4sf1;0.0785368119947188;0.0000000147;0.00000071;0.0514265023712573;0.105531456503892
Rogdi;0.0783369000723267;0.000000016;0.000000768;0.0512258828126251;0.10533254300018
Kmt5a;0.0782910138904159;0.0000000163;0.000000781;0.0511798345143127;0.105286885682471
Upp1;0.0782588878344975;0.0000000165;0.000000788;0.0511475950252814;0.105254919792331
Etv1;0.0782344869387916;0.0000000167;0.000000795;0.0511231080108017;0.105230640511019
Tsga10;0.0780041844568785;0.0000000184;0.000000873;0.0508919943215554;0.105001484274408
Hecw2;0.0779449357984306;0.0000000188;0.000000891;0.0508325374378575;0.104942530040544
Baiap3;0.0777724081870696;0.0000000202;0.000000956;0.050659404584941;0.104770858690514
1700024B18Rik;0.0777533405629823;0.0000000204;0.000000961;0.0506402701700076;0.104751885601056
Cpb2;0.0776662407435025;0.0000000212;0.00000099;0.0505528655068789;0.104665217360438
Npr3;0.0768965294990693;0.0000000292;0.00000136;0.0497804783759229;0.103899302203233
Osr2;0.0767860767176194;0.0000000305;0.00000142;0.0496696442684967;0.103789391528727
Herc3;0.0767123240880762;0.0000000315;0.00000146;0.0495956373880382;0.103716000513001
Gm13269;0.0766013047041127;0.0000000329;0.00000152;0.049484235843193;0.10360552490963
Sptbn2;0.0765912329677967;0.0000000331;0.00000152;0.0494741294704246;0.103595502472406
Mapk10;0.0763216430951217;0.000000037;0.00000169;0.0492036145484196;0.103327230149131
Cbfb;0.0762257971149479;0.0000000384;0.00000175;0.049107440648608;0.103231851644126
Denr;0.0761433229910614;0.0000000398;0.0000018;0.0490246847569914;0.10314977937853
Vegfd;0.0758278745226656;0.0000000452;0.00000205;0.0487081620140249;0.102835864551595
Sdf2;0.0757030269799864;0.0000000476;0.00000215;0.0485828908016666;0.102711622504405
Osbpl3;0.075265979626555;0.0000000569;0.00000256;0.0481443670506988;0.102276688139221
Zan;0.0752365779053509;0.0000000576;0.00000258;0.0481148663823501;0.102247428195464
Lgals9;0.0751437762516927;0.0000000598;0.00000268;0.0480217527288201;0.102155073732209
Crb3;0.0750720908626641;0.0000000615;0.00000274;0.0479498266556646;0.102083733460265
Sec13;0.074603926078395;0.0000000743;0.00000329;0.0474800969220613;0.101617815742918
Itgb1;0.0744784970597056;0.0000000781;0.00000343;0.0473542506653553;0.10149298673744
Gemin6;0.0744475784464048;0.0000000791;0.00000347;0.0473232293339751;0.101462215898429
C1galt1c1;0.0744326697554188;0.0000000796;0.00000348;0.0473082711319067;0.101447378444471
St18;0.0742965732617411;0.0000000841;0.00000367;0.0471717232303899;0.101311931694372
Anxa6;0.074137067611327;0.0000000896;0.0000039;0.047011689818433;0.101153186271364
Dhrs7;0.0739158736825726;0.0000000979;0.00000425;0.0467897663225144;0.10093304430876
Gk;0.0738468355283449;0.000000101;0.00000436;0.0467205010070504;0.100864333948221
Cd276;0.0737804172703635;0.000000103;0.00000447;0.0466538644544618;0.100798230801396
Scgn;0.0735874128616093;0.000000112;0.0000048;0.0464602270748806;0.100606140718489
Saraf;0.073504366099581;0.000000115;0.00000495;0.0463769085827893;0.100523486756663
Dnase1l3;0.0734988849604351;0.000000116;0.00000495;0.0463714095225643;0.100518031529461
Cd320;0.0733024030044392;0.000000125;0.00000534;0.0461742862369351;0.100322477363931
Lox;0.0732499026790702;0.000000127;0.00000544;0.0461216149048447;0.100270224592383
Lrrtm4;0.0732208918306477;0.000000129;0.00000549;0.0460925096255224;0.100241350474345
Msrb3;0.0730701124751232;0.000000137;0.0000058;0.0459412402219204;0.100091281020678
Tnfrsf12a;0.0729947408763219;0.000000141;0.00000597;0.0458656241242524;0.100016263826808
Lurap1l;0.0727794626315906;0.000000153;0.00000647;0.0456496492478496;0.0998019961504729
Mfap4;0.0727486655625575;0.000000155;0.00000652;0.0456187527281138;0.0997713434454542
Prom1;0.0725123563405701;0.00000017;0.00000712;0.0453816821372825;0.0995361402373601
Pnmal2;0.0723558587685778;0.000000181;0.00000755;0.0452246820250299;0.099380373469232
Ryr2;0.0723222321139527;0.000000184;0.00000764;0.0451909475644393;0.0993469036696601
Tcp11;0.0721932112132512;0.000000193;0.00000802;0.0450615136010844;0.0992184840330307
Emc7;0.0720220828802929;0.000000206;0.00000855;0.0448898388031707;0.0990481518045811
Bche;0.0718829158738432;0.000000218;0.00000901;0.0447502285755421;0.0989096310479581
Naalad2;0.0718536827772318;0.00000022;0.00000909;0.0447209025116158;0.0988805335679584
2610002M06Rik;0.0718074485572927;0.000000224;0.00000922;0.0446745213527255;0.0988345137409781
Mm2pr;0.0717933180818952;0.000000225;0.00000923;0.0446603459919978;0.0988204487670213
Gm34728;0.071755914598899;0.000000229;0.00000935;0.0446228237499064;0.0987832186147461
Myl6;0.0714867864446337;0.000000254;0.0000104;0.0443528433489934;0.0985153353909735
Atp6v0c;0.0714249389674616;0.00000026;0.0000106;0.0442908005798071;0.0984537734537365
Gm34934;0.0714096442205469;0.000000262;0.0000106;0.0442754575698815;0.098438549288322
Syt5;0.0713524363452638;0.000000267;0.0000108;0.0442180692869922;0.0983816053011688
Lamb1;0.0712775638099844;0.000000275;0.0000111;0.0441429609083675;0.0983070778700268
Elof1;0.0710160795722056;0.000000304;0.0000122;0.0438806554194613;0.098046796492709
Gm49953;0.0708987579931151;0.000000318;0.0000127;0.0437629665809564;0.0979300134058333
Fam167a;0.0708530349459011;0.000000324;0.0000129;0.0437171006078492;0.0978845000204109
Slc25a33;0.0707012845853488;0.000000343;0.0000136;0.0435648767099424;0.097733444696617
Rfx2;0.0706798111957939;0.000000346;0.0000137;0.0435433364143881;0.0977120695574375
Pianp;0.070667006371314;0.000000348;0.0000137;0.0435304917051139;0.0976993233088949
Ldlr;0.0705723133659489;0.000000361;0.0000142;0.0434355040260384;0.0976050632033761
Gm12784;0.0704341545280907;0.00000038;0.0000149;0.0432969161339149;0.0974675351043432
Gpr176;0.0703754857470657;0.000000389;0.0000152;0.0432380654720544;0.0974091338525773
Peg10;0.0701299082413953;0.000000427;0.0000166;0.0429917286882406;0.0971646741580746
Sdf4;0.0700935221098395;0.000000433;0.0000168;0.0429552303384714;0.0971284533701822
Saxo2;0.0700307564795088;0.000000443;0.0000172;0.0428922713033473;0.0970659727873318
Col4a2;0.07001010926109;0.000000446;0.0000173;0.0428715605101051;0.0970454192908121
Meis2;0.0699640038190358;0.000000454;0.0000175;0.0428253131890372;0.0969995230474456
Ssr2;0.0699583662731742;0.000000455;0.0000175;0.0428196583028899;0.0969939110734777
5330417C22Rik;0.0699181407720064;0.000000462;0.0000177;0.0427793091242963;0.0969538679851858
Shroom2;0.0698871991692846;0.000000468;0.0000179;0.0427482724486844;0.0969230666355613
Tmem9;0.0698800704361498;0.000000469;0.0000179;0.0427411218188317;0.0969159702084386
Col8a1;0.0695998495006578;0.000000521;0.0000198;0.0424600423554554;0.0966370170011862
Pnpla3;0.0695828660775434;0.000000525;0.0000199;0.0424430070373962;0.0966201102750916
Actr3;0.0695360026088543;0.000000534;0.0000203;0.0423960004534455;0.0965734583605743
F11r;0.0694297960975774;0.000000556;0.000021;0.042289470045276;0.0964677308540678
Mpv17;0.069379087046418;0.000000566;0.0000213;0.0422386065649149;0.0964172502919198
Snrnp48;0.0691409462598103;0.000000619;0.0000232;0.0419997424266669;0.0961801806791868
Maml3;0.069124705143185;0.000000623;0.0000233;0.0419834520907312;0.0961640125044945
Ebf1;0.069041834843028;0.000000643;0.000024;0.0419003308737055;0.0960815141684129
Magel2;0.0690119519608266;0.00000065;0.0000242;0.0418703576034959;0.0960517653246598
Gm29773;0.0690067223389896;0.000000651;0.0000242;0.0418651121684252;0.0960465591551116
Postn;0.0689959016014498;0.000000654;0.0000242;0.04185425871609;0.0960357869385744
Hcar2;0.0689536671672394;0.000000664;0.0000246;0.0418118966540143;0.0959937418261431
Hspa5;0.0687203819991504;0.000000724;0.0000267;0.0415779082816752;0.095761500653086
Ppfia1;0.0683972291946536;0.000000817;0.00003;0.0412537862984998;0.0954397891545714
Tmem176a;0.068184516052377;0.000000883;0.0000322;0.041040438318742;0.0952280216590252
2810432F15Rik;0.0681809699172918;0.000000885;0.0000322;0.0410368816212742;0.0952244912680477
Spon2;0.0681514761882794;0.000000894;0.0000324;0.0410073000700202;0.0951951284587453
Ids;0.067826648455021;0.00000101;0.0000361;0.0406815082588383;0.0948717394900531
Sgms1;0.0677077834453054;0.00000105;0.0000375;0.0405622919042246;0.0947533995443911
Tspan3;0.0676550675858474;0.00000107;0.0000382;0.0405094204729786;0.0947009163027591
Chn2;0.0675952941471327;0.0000011;0.000039;0.040449470818488;0.0946414064427737
Uchl1;0.0675798553417323;0.0000011;0.0000391;0.0404339865302985;0.0946260356853772
Axin2;0.0675260456148399;0.00000113;0.0000398;0.040380018381628;0.0945724630291792
Gm26632;0.0671638516413216;0.00000128;0.0000453;0.0400167621900482;0.094211860705733
Vstm4;0.0671468467053444;0.00000129;0.0000455;0.0399997075595017;0.0941949303229815
Scin;0.0671359785259302;0.0000013;0.0000456;0.039988807627624;0.0941841097837632
Serpina1d;0.0671260905233521;0.0000013;0.0000457;0.0399788907418794;0.0941742651192661
Prnp;0.0668739621281497;0.00000143;0.0000499;0.0397260276784646;0.0939232399893646
Deptor;0.06686910147447;0.00000143;0.0000499;0.0397211528956571;0.0939184005711778
Atp6ap1l;0.0668207538218111;0.00000145;0.0000505;0.0396726647746112;0.0938702640728295
Basp1;0.0667795979420024;0.00000148;0.000051;0.0396313894220037;0.0938292878382183
Marcks;0.0667049622718639;0.00000152;0.0000523;0.0395565373258024;0.093754977718594
Csrnp3;0.0665165846875297;0.00000162;0.0000559;0.0393676148453548;0.0935674204709994
Tanc2;0.0664765910007775;0.00000165;0.0000566;0.0393275057236866;0.0935276006995548
Hic1;0.066407051779848;0.00000169;0.000058;0.0392577659980322;0.0934583636686697
Mydgf;0.0663185337811792;0.00000174;0.0000596;0.0391689931551288;0.0933702299558349
Kctd12;0.0660891985894425;0.00000189;0.0000643;0.0389389996985175;0.0931418884117664
Taok1;0.0660684611799809;0.00000191;0.0000647;0.0389182029079217;0.0931212407116228
Gm36120;0.0660460737624984;0.00000192;0.000065;0.0388957514109445;0.0930989501152168
Runx1t1;0.0660396048886697;0.00000193;0.000065;0.0388892640263661;0.0930925092129159
Lamp1;0.0659446640224703;0.00000199;0.0000672;0.0387940517491882;0.0929979786122701
Pcdh18;0.0659360555087273;0.000002;0.0000672;0.0387854186503449;0.0929894072741627
Tmbim6;0.0658899596274501;0.00000203;0.0000683;0.0387391911925538;0.0929435103884909
Psd3;0.0657247218932407;0.00000216;0.0000719;0.0385734827571737;0.092778985039709
Tmem135;0.0654764950529117;0.00000236;0.0000782;0.0383245516170711;0.0925318255970209
Cry2;0.065378151040365;0.00000244;0.0000808;0.0382259295028189;0.0924339035504124
