Differentiable motif activity alpha cells;names;scores;logfoldchanges;pvals;pvals_adj;Motif_ID;direct_TF;TF_name
5704;M08293_2.00;-24.50795;-0.9617504;0;0;M08293_2.00;;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf8', 'Klf1', 'Klf2', 'Klf12']
5705;M05362_2.00;-24.51056;-1.4474081;0;0;M05362_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
5706;M05033_2.00;-24.511023;-1.5348101;0;0;M05033_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5707;M00445_2.00;-24.528517;-1.4866045;0;0;M00445_2.00;Lhx5;['Lhx2', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Lhx9', 'Dlx4', 'Vsx2', 'Msx2', 'Dlx2', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lhx3', 'Shox2', 'Uncx', 'Lhx5', 'Dlx6', 'Dlx5', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Prrx2', 'Alx4', 'Prrxl1', 'Dlx1', 'Prop1', 'Msx1', 'Hoxb2']
5708;M05614_2.00;-24.563574;-1.4620327;0;0;M05614_2.00;;['Nr2f6', 'Rxrg', 'Rxra', 'Nr5a2', 'Nr5a1', 'Rorc', 'Rora', 'Rorb', 'Rxrb']
5709;M05613_2.00;-24.584282;-1.503876;0;0;M05613_2.00;;['Nr2f6', 'Rxrg', 'Rxra', 'Nr5a2', 'Nr5a1', 'Rorc', 'Rora', 'Rorb', 'Rxrb']
5710;M00405_2.00;-24.688587;-1.510269;0;0;M00405_2.00;Lhx1;['Lhx2', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Lhx9', 'Dlx4', 'Vsx2', 'Msx2', 'Dlx2', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lhx3', 'Shox2', 'Uncx', 'Lhx5', 'Dlx6', 'Dlx5', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Prrx2', 'Alx4', 'Prrxl1', 'Dlx1', 'Prop1', 'Msx1', 'Hoxb2']
5711;M07901_2.00;-24.714092;-2.2600636;0;0;M07901_2.00;;['Ctcf']
5712;M08246_2.00;-24.732203;-1.0885309;0;0;M08246_2.00;;['Klf11', 'Klf10']
5713;M08243_2.00;-24.732203;-1.0885309;0;0;M08243_2.00;;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf1', 'Klf2', 'Klf12']
5714;M04086_2.00;-24.734531;-1.7076057;0;0;M04086_2.00;;['Myf5', 'Myog', 'Myf6']
5715;M04468_2.00;-24.73672;-1.1606529;0;0;M04468_2.00;;['Zfp740']
5716;M04103_2.00;-24.781727;-1.979321;0;0;M04103_2.00;;['Myf5', 'Myod1', 'Myog', 'Myf6']
5717;M08168_2.00;-24.792097;-1.4165595;0;0;M08168_2.00;Sox3;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5718;M08871_2.00;-24.79311;-0.9391316;0;0;M08871_2.00;;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf8', 'Klf1', 'Klf2', 'Klf12']
5719;M09636_2.00;-24.817774;-2.7525585;0;0;M09636_2.00;;['Nfix', 'Nfib', 'Nfia', 'Nfic']
5720;M05590_2.00;-24.825966;-1.499977;0;0;M05590_2.00;;['Rarg', 'Ppard', 'Nr2f6', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr5a2', 'Nr5a1', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
5721;M08955_2.00;-24.88228;-0.7585864;0;0;M08955_2.00;;['Zfp770']
5722;M03071_2.00;-24.904682;-2.0050228;0;0;M03071_2.00;;['Grhl1']
5723;M08134_2.00;-24.91116;-1.5076294;0;0;M08134_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
5724;M03171_2.00;-24.918825;-1.6883233;0;0;M03171_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5725;M08868_2.00;-24.985735;-0.96972466;0;0;M08868_2.00;;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf8', 'Klf1', 'Klf2', 'Klf12']
5726;M04151_2.00;-25.001312;-1.542355;0;0;M04151_2.00;;['Hand2']
5727;M08169_2.00;-25.013224;-1.4198768;0;0;M08169_2.00;Sox6;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5728;M08086_2.00;-25.022171;-1.0077235;0;0;M08086_2.00;;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf8', 'Klf1', 'Klf2', 'Klf12']
5729;M09381_2.00;-25.111547;-1.3825171;0;0;M09381_2.00;Nfib;['Nfix', 'Nfib', 'Nfia', 'Nfic']
5730;M02892_2.00;-25.180904;-1.2541908;0;0;M02892_2.00;;['Zfp740']
5731;M00335_2.00;-25.264406;-1.3567772;0;0;M00335_2.00;;['Pax2', 'Pax6']
5732;M04099_2.00;-25.26474;-2.098049;0;0;M04099_2.00;;['Myf5', 'Myod1', 'Myog', 'Myf6']
5733;M00120_2.00;-25.2852;-1.8356566;0;0;M00120_2.00;Myf6;['Myf5', 'Myog', 'Myf6']
5734;M04150_2.00;-25.29694;-1.5502286;0;0;M04150_2.00;;['Hand2']
5735;M03861_2.00;-25.341406;-1.8127785;0;0;M03861_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5736;M03610_2.00;-25.376171;-1.8166885;0;0;M03610_2.00;;['Nhlh2', 'Nhlh1']
5737;M09471_2.00;-25.409891;-2.0366936;0;0;M09471_2.00;Tal1;['Tal1', 'Lyl1']
5738;M03270_2.00;-25.41498;-1.6559314;0;0;M03270_2.00;Pknox2;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5739;M04469_2.00;-25.446726;-1.2528903;0;0;M04469_2.00;;['Zfp740']
5740;M02780_2.00;-25.480219;-2.0630097;0;0;M02780_2.00;;['Myf5', 'Myog', 'Myf6']
5741;M03620_2.00;-25.4895;-1.7648915;0;0;M03620_2.00;;['Ptf1a']
5742;M10423_2.00;-25.576267;-1.4667578;0;0;M10423_2.00;;['Cux1', 'Cux2']
5743;M03600_2.00;-25.592178;-1.9535544;0;0;M03600_2.00;;['Myod1']
5744;M04197_2.00;-25.599552;-2.673702;0;0;M04197_2.00;;['Bhlha15']
5745;M08303_2.00;-25.602915;-1.5570084;0;0;M08303_2.00;;['Snai1']
5746;M03611_2.00;-25.609243;-1.7437896;0;0;M03611_2.00;;['Nhlh2', 'Nhlh1']
5747;M04677_2.00;-25.625574;-1.7142951;0;0;M04677_2.00;;['Onecut1', 'Onecut3', 'Onecut2']
5748;M02819_2.00;-25.62758;-2.248748;0;0;M02819_2.00;Tcf21;['Msc', 'Tcf21']
5749;M02228_2.00;-25.637335;-1.4144721;0;0;M02228_2.00;;['Lhx2', 'Sebox', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx9', 'Vsx2', 'Otp', 'Rax', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Nobox', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Prop1', 'En1', 'Lhx8']
5750;M09558_2.00;-25.752928;-2.1537066;0;0;M09558_2.00;;['Grhl1', 'Grhl2']
5751;M08907_2.00;-25.764528;-0.761194;0;0;M08907_2.00;;['Klf15']
5752;M08987_2.00;-25.764528;-0.761194;0;0;M08987_2.00;Klf15;['Klf15']
5753;M09875_2.00;-25.833853;-1.6607814;0;0;M09875_2.00;;['Nhlh2', 'Nhlh1']
5754;M09322_2.00;-25.879128;-1.5305794;0;0;M09322_2.00;Nr5a1;['Nr2f6', 'Rxrg', 'Rxra', 'Nr5a2', 'Nr5a1', 'Rorc', 'Rora', 'Rorb', 'Rxrb']
5755;M09470_2.00;-25.880175;-2.302066;0;0;M09470_2.00;Ptf1a;['Ptf1a']
5756;M04070_2.00;-25.929222;-1.6835629;0;0;M04070_2.00;;['Tfap4']
5757;M05141_2.00;-26.03963;-1.758171;0;0;M05141_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5758;M02797_2.00;-26.050657;-1.8031003;0;0;M02797_2.00;;['Nhlh2', 'Nhlh1']
5759;M04509_2.00;-26.08151;-1.1366249;0;0;M04509_2.00;;['Zfp281']
5760;M04637_2.00;-26.09963;-1.2073178;0;0;M04637_2.00;;['Zfp580']
5761;M08965_2.00;-26.103048;-0.9294492;0;0;M08965_2.00;Klf5;['Klf6', 'Klf4', 'Klf5', 'Klf7', 'Klf3', 'Klf8', 'Klf1', 'Klf2', 'Klf12']
5762;M05192_2.00;-26.110228;-1.8471599;0;0;M05192_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5763;M01750_2.00;-26.20744;-1.6013883;0;0;M01750_2.00;Tcf4;['Tcf3', 'Tcf12', 'Tcf4']
5764;M04172_2.00;-26.223621;-2.894269;0;0;M04172_2.00;;['Olig2', 'Olig3']
5765;M09378_2.00;-26.25761;-2.3129678;0;0;M09378_2.00;;['Nfix', 'Nfib', 'Nfia', 'Nfic']
5766;M05318_2.00;-26.260931;-1.7968112;0;0;M05318_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5767;M09143_2.00;-26.26785;-1.997571;0;0;M09143_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5768;M09189_2.00;-26.26785;-1.997571;0;0;M09189_2.00;Meis2;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5769;M04223_2.00;-26.359339;-2.6741457;0;0;M04223_2.00;;['Olig2', 'Olig3']
5770;M09320_2.00;-26.359707;-1.5809417;0;0;M09320_2.00;Nr5a2;['Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr5a2', 'Nr5a1', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
5771;M01737_2.00;-26.378248;-1.5076212;0;0;M01737_2.00;Figla;['Figla']
5772;M09271_2.00;-26.468357;-1.6000019;0;0;M09271_2.00;;['Rarg', 'Ppard', 'Nr2f6', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr5a2', 'Nr5a1', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
5773;M02099_2.00;-26.482273;-1.3803602;0;0;M02099_2.00;Duxbl1;['A1JVI6_MOUSE', 'Sebox', 'Mixl1', 'Isx', 'Hesx1', 'Prop1', 'Duxbl1']
5774;M04148_2.00;-26.51871;-1.8733013;0;0;M04148_2.00;;['Neurod1', 'Neurod6', 'Neurod2', 'Neurod4']
5775;M09876_2.00;-26.54278;-1.5827641;0;0;M09876_2.00;;['Nhlh2', 'Nhlh1']
5776;M09657_2.00;-26.553474;-2.1003861;0;0;M09657_2.00;;['Twist2', 'Twist1']
5777;M05990_2.00;-26.574387;-2.1730652;0;0;M05990_2.00;;['Ptf1a']
5778;M08321_2.00;-26.595343;-1.0495672;0;0;M08321_2.00;;['Zfp281']
5779;M04467_2.00;-26.632395;-1.3141694;0;0;M04467_2.00;;['Zfp740']
5780;M07806_2.00;-26.641977;-1.5887744;0;0;M07806_2.00;;['Tcf3', 'Tcf12', 'Tcf4']
5781;M09616_2.00;-26.68762;-1.6394801;0;0;M09616_2.00;Nr5a2;['Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr5a2', 'Nr5a1', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
5782;M04094_2.00;-26.68806;-2.6958563;0;0;M04094_2.00;;['Msc', 'Tcf21']
5783;M04118_2.00;-26.711012;-2.460476;0;0;M04118_2.00;;['Myf5', 'Myod1', 'Myog']
5784;M09458_2.00;-26.714106;-2.2797058;0;0;M09458_2.00;;['Tcf3', 'Tcf12', 'Tcf4']
5785;M05314_2.00;-26.752567;-1.8397036;0;0;M05314_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5786;M00222_2.00;-26.764156;-1.7814451;0;0;M00222_2.00;;['Snai2']
5787;M04072_2.00;-26.766119;-1.75495;0;0;M04072_2.00;;['Tfap4']
5788;M08080_2.00;-26.821861;-1.5194;0;0;M08080_2.00;;['Zeb1', 'Zeb2']
5789;M09466_2.00;-26.908487;-2.2387428;0;0;M09466_2.00;Tcf3;['Tcf3', 'Tcf12', 'Tcf4']
5790;M08973_2.00;-26.911377;-1.8184491;0;0;M08973_2.00;Snai2;['Snai2']
5791;M05209_2.00;-26.951662;-1.825654;0;0;M05209_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5792;M05191_2.00;-26.957333;-2.1018746;0;0;M05191_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5793;M00139_2.00;-26.979776;-1.4689333;0;0;M00139_2.00;Zfp281;['Zfp281']
5794;M01740_2.00;-26.992237;-1.6746674;0;0;M01740_2.00;Tcf12;['Tcf3', 'Tcf12', 'Tcf4']
5795;M02805_2.00;-27.119202;-1.7979647;0;0;M02805_2.00;;['Figla']
5796;M10748_2.00;-27.167398;-1.5951802;0;0;M10748_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
5797;M04085_2.00;-27.190792;-2.2907777;0;0;M04085_2.00;;['Myf5', 'Myog', 'Myf6']
5798;M04206_2.00;-27.210314;-1.7751122;0;0;M04206_2.00;;['Figla']
5799;M04087_2.00;-27.232466;-2.2264316;0;0;M04087_2.00;;['Myf5', 'Myog', 'Myf6']
5800;M02796_2.00;-27.25475;-1.7477165;0;0;M02796_2.00;;['Nhlh2', 'Nhlh1']
5801;M04066_2.00;-27.287897;-2.0711932;0;0;M04066_2.00;;['Tfap4']
5802;M08979_2.00;-27.31061;-1.1880347;0;0;M08979_2.00;Sall4;['Sall4']
5803;M08866_2.00;-27.31061;-1.1880347;0;0;M08866_2.00;;['Sall4']
5804;M09469_2.00;-27.322264;-2.4286582;0;0;M09469_2.00;Myog;['Myf5', 'Myod1', 'Myog', 'Myf6']
5805;M09615_2.00;-27.338152;-1.6462346;0;0;M09615_2.00;Nr5a2;['Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr5a2', 'Nr5a1', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
5806;M05193_2.00;-27.383535;-1.9759246;0;0;M05193_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5807;M03280_2.00;-27.398844;-1.9038742;0;0;M03280_2.00;Meis3;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5808;M05317_2.00;-27.420748;-2.009946;0;0;M05317_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5809;M04120_2.00;-27.466734;-2.6088865;0;0;M04120_2.00;;['Myf5', 'Myod1', 'Myog']
5810;M09405_2.00;-27.542204;-1.7116752;0;0;M09405_2.00;Sox3;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5811;M05765_2.00;-27.543163;-1.6877292;0;0;M05765_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5812;M09391_2.00;-27.547907;-1.7288772;0;0;M09391_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5813;M02948_2.00;-27.587696;-1.6781652;0;0;M02948_2.00;;['Cux1', 'Cux2']
5814;M08906_2.00;-27.639612;-1.071986;0;0;M08906_2.00;;['Zfp281']
5815;M08170_2.00;-27.704367;-1.672525;0;0;M08170_2.00;Sox2;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5816;M09639_2.00;-27.704367;-1.672525;0;0;M09639_2.00;Sox3;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5817;M05313_2.00;-27.733257;-1.9697689;0;0;M05313_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5818;M08062_2.00;-27.773336;-2.392109;0;0;M08062_2.00;Tcf12;['Tcf3', 'Tcf12', 'Tcf4']
5819;M04181_2.00;-27.796167;-1.8673209;0;0;M04181_2.00;;['Neurog2', 'Neurog3']
5820;M10749_2.00;-27.803595;-1.5326548;0;0;M10749_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
5821;M05139_2.00;-27.822622;-1.8625588;0;0;M05139_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5822;M04195_2.00;-27.835331;-3.0629961;0;0;M04195_2.00;;['Bhlha15']
5823;M01718_2.00;-27.939562;-1.899781;0;0;M01718_2.00;Twist2;['Twist2', 'Twist1']
5824;M08717_2.00;-27.942741;-2.0588555;0;0;M08717_2.00;;['Myf5', 'Myog', 'Myf6']
5825;M08767_2.00;-27.942741;-2.0588555;0;0;M08767_2.00;Myf6;['Myf5', 'Myog', 'Myf6']
5826;M05032_2.00;-27.947323;-2.0500212;0;0;M05032_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5827;M01746_2.00;-27.957554;-3.1524436;0;0;M01746_2.00;Tcf21;['Msc', 'Tcf21']
5828;M04665_2.00;-27.96177;-1.5320746;0;0;M04665_2.00;;['Cux1', 'Cux2']
5829;M00118_2.00;-27.978209;-1.8606259;0;0;M00118_2.00;Tcf3;['Tcf3', 'Tcf12', 'Tcf4']
5830;M05949_2.00;-28.006872;-1.9677919;0;0;M05949_2.00;;['Myod1']
5831;M05194_2.00;-28.023117;-2.1176538;0;0;M05194_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
5832;M04145_2.00;-28.062872;-1.8023617;0;0;M04145_2.00;;['Msgn1']
5833;M03262_2.00;-28.112202;-2.101488;0;0;M03262_2.00;Meis2;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5834;M05138_2.00;-28.140757;-2.1447897;0;0;M05138_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5835;M03178_2.00;-28.153133;-2.0672286;0;0;M03178_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5836;M08061_2.00;-28.173183;-2.3748715;0;0;M08061_2.00;Myog;['Myf5', 'Myod1', 'Myog', 'Myf6']
5837;M04168_2.00;-28.173874;-3.2487113;0;0;M04168_2.00;;['Atoh1']
5838;M09838_2.00;-28.20077;-2.1182218;0;0;M09838_2.00;;['Myf5', 'Myod1', 'Myog']
5839;M04104_2.00;-28.242413;-2.3361306;0;0;M04104_2.00;;['Myf5', 'Myod1', 'Myog', 'Myf6']
5840;M05140_2.00;-28.25206;-2.1068575;0;0;M05140_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5841;M03223_2.00;-28.346287;-2.0376687;0;0;M03223_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5842;M05955_2.00;-28.37895;-2.9548821;0;0;M05955_2.00;;['Twist2', 'Twist1']
5843;M04098_2.00;-28.401123;-2.3699505;0;0;M04098_2.00;;['Myf5', 'Myod1', 'Myog', 'Myf6']
5844;M04092_2.00;-28.401772;-2.8839326;0;0;M04092_2.00;;['Msc', 'Tcf21']
5845;M04116_2.00;-28.446627;-2.5209246;0;0;M04116_2.00;;['Myf5', 'Myod1', 'Myog']
5846;M08710_2.00;-28.457373;-2.1089935;0;0;M08710_2.00;;['Tcf3', 'Tcf12', 'Tcf4']
5847;M08025_2.00;-28.459993;-1.1164286;0;0;M08025_2.00;Zfp281;['Zfp281']
5848;M09407_2.00;-28.517418;-2.1186564;0;0;M09407_2.00;Tcf7l1;['Tcf7', 'Tcf7l2', 'Lef1', 'Tcf7l1']
5849;M02873_2.00;-28.581827;-2.0368006;0;0;M02873_2.00;;['Snai2']
5850;M08731_2.00;-28.584694;-2.1892405;0;0;M08731_2.00;;['Tcf3', 'Tcf12', 'Tcf4']
5851;M05967_2.00;-28.665684;-2.8661876;0;0;M05967_2.00;;['Neurog2']
5852;M09393_2.00;-28.725166;-2.4102092;0;0;M09393_2.00;;['Tcf7', 'Tcf7l2', 'Lef1', 'Tcf7l1']
5853;M08999_2.00;-28.73793;-1.1448073;0;0;M08999_2.00;Zfp281;['Zfp281']
5854;M02740_2.00;-28.748333;-2.2842789;0;0;M02740_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5855;M04669_2.00;-28.794783;-2.1130517;0;0;M04669_2.00;;['Onecut1', 'Onecut3', 'Onecut2']
5856;M04211_2.00;-28.816084;-2.4875875;0;0;M04211_2.00;;['Ascl2', 'Ascl1']
5857;M09463_2.00;-28.874361;-2.615261;0;0;M09463_2.00;Myf5;['Myf5', 'Myod1', 'Myog', 'Myf6']
5858;M08853_2.00;-28.875761;-2.0525968;0;0;M08853_2.00;;['Snai2']
5859;M03123_2.00;-28.883102;-2.1432476;0;0;M03123_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5860;M08763_2.00;-28.896643;-2.3256469;0;0;M08763_2.00;Lyl1;['Tal2', 'Tal1', 'Lyl1']
5861;M08714_2.00;-28.896643;-2.3256469;0;0;M08714_2.00;;['Tal2', 'Tal1', 'Lyl1']
5862;M04136_2.00;-28.91348;-2.426832;0;0;M04136_2.00;;['Ascl2', 'Ascl1']
5863;M04102_2.00;-28.970205;-2.3831742;0;0;M04102_2.00;;['Myf5', 'Myod1', 'Myog', 'Myf6']
5864;M04122_2.00;-28.97513;-2.9202523;0;0;M04122_2.00;;['Myf5', 'Myod1', 'Myog']
5865;M06449_2.00;-29.062738;-1.7784132;0;0;M06449_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5866;M04174_2.00;-29.103865;-4.139876;0;0;M04174_2.00;;['Olig2', 'Olig3']
5867;M04187_2.00;-29.114126;-3.188406;0;0;M04187_2.00;;['Msc', 'Tcf21']
5868;M05993_2.00;-29.162066;-3.008952;0;0;M05993_2.00;;['Ferd3l']
5869;M04100_2.00;-29.164167;-2.5922682;0;0;M04100_2.00;;['Myf5', 'Myod1', 'Myog', 'Myf6']
5870;M04185_2.00;-29.215706;-3.3446758;0;0;M04185_2.00;;['Msc', 'Tcf21']
5871;M04189_2.00;-29.24617;-3.1803656;0;0;M04189_2.00;;['Msc', 'Tcf21']
5872;M04183_2.00;-29.254309;-3.6251302;0;0;M04183_2.00;;['Msc', 'Tcf21']
5873;M03195_2.00;-29.345463;-2.2195947;0;0;M03195_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5874;M09388_2.00;-29.345634;-1.7231234;0;0;M09388_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5875;M09410_2.00;-29.345634;-1.7231234;0;0;M09410_2.00;Sox4;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5876;M05246_2.00;-29.36504;-2.2034452;0;0;M05246_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
5877;M04166_2.00;-29.36615;-3.5553439;0;0;M04166_2.00;;['Atoh1']
5878;M09641_2.00;-29.366398;-1.8365788;0;0;M09641_2.00;Sox4;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
5879;M04208_2.00;-29.3996;-2.655518;0;0;M04208_2.00;;['Ascl2', 'Ascl1']
5880;M04193_2.00;-29.41068;-3.1641312;0;0;M04193_2.00;;['Atoh7']
5881;M01749_2.00;-29.519073;-2.1951404;0;0;M01749_2.00;Bhlha15;['Bhlha15']
5882;M04141_2.00;-29.567776;-2.482976;0;0;M04141_2.00;;['Ferd3l']
5883;M04135_2.00;-29.61205;-2.3065517;0;0;M04135_2.00;;['Ascl2', 'Ascl1']
5884;M02814_2.00;-29.696121;-2.5711377;0;0;M02814_2.00;Ascl2;['Ascl2', 'Ascl1']
5885;M04679_2.00;-29.701738;-2.1215436;0;0;M04679_2.00;;['Cux1', 'Cux2']
5886;M07805_2.00;-29.791393;-2.2874813;0;0;M07805_2.00;;['Tcf3', 'Tcf12', 'Tcf4']
