moscot driver genes Alpha;Alpha_pull_corr;Alpha_pull_pval;Alpha_pull_qval;Alpha_pull_ci_low;Alpha_pull_ci_high
1700019D03Rik;0.180583521107771;0.00000000000000000000000000000000000000185;0.0000000000000000000000000000000000000777;0.154120857790101;0.206787301029676
Cry2;0.180420774459965;0.00000000000000000000000000000000000000217;0.0000000000000000000000000000000000000908;0.153956621807174;0.206626261332284
Gm32647;0.180296981247301;0.00000000000000000000000000000000000000245;0.000000000000000000000000000000000000102;0.153831696711169;0.206503765560436
Scml4;0.18005562276203;0.00000000000000000000000000000000000000311;0.000000000000000000000000000000000000129;0.153588133836232;0.206264934321293
Epha4;0.179816533446151;0.00000000000000000000000000000000000000393;0.000000000000000000000000000000000000162;0.153346864026465;0.206028345412267
Gm31045;0.179649534229706;0.00000000000000000000000000000000000000463;0.00000000000000000000000000000000000019;0.153178343649607;0.205863090863375
Arxes2;0.179573508402472;0.00000000000000000000000000000000000000498;0.000000000000000000000000000000000000204;0.153101625829251;0.20578785879488
Kcnk3;0.179480108439359;0.00000000000000000000000000000000000000546;0.000000000000000000000000000000000000223;0.153007376169048;0.205695433563532
Gpr119;0.179404950906238;0.00000000000000000000000000000000000000588;0.000000000000000000000000000000000000239;0.152931535247252;0.205621060042694
Fars2;0.17915853694363;0.00000000000000000000000000000000000000747;0.000000000000000000000000000000000000304;0.152682882891239;0.205377214444502
Plekha1;0.178972671882912;0.00000000000000000000000000000000000000896;0.000000000000000000000000000000000000362;0.152495331673412;0.205193284495301
Pacrg;0.178959413224439;0.00000000000000000000000000000000000000908;0.000000000000000000000000000000000000366;0.152481952806026;0.20518016380697
Ctso;0.178551184027269;0.0000000000000000000000000000000000000135;0.000000000000000000000000000000000000543;0.152070027169976;0.20477617804704
Parp8;0.177958977691261;0.000000000000000000000000000000000000024;0.000000000000000000000000000000000000958;0.151472474868837;0.204190111660738
Usp51;0.177821813318565;0.0000000000000000000000000000000000000274;0.00000000000000000000000000000000000109;0.151334075047055;0.204054366715701
Lrp1;0.177431321909361;0.0000000000000000000000000000000000000399;0.00000000000000000000000000000000000158;0.150940072141033;0.203667910732147
Mc4r;0.177325561657618;0.0000000000000000000000000000000000000442;0.00000000000000000000000000000000000175;0.150833362287919;0.203563242023459
Ace2;0.177321691742891;0.0000000000000000000000000000000000000444;0.00000000000000000000000000000000000175;0.150829457637666;0.203559412038437
Ppp2r2b;0.177117123055812;0.0000000000000000000000000000000000000541;0.00000000000000000000000000000000000213;0.150623053962593;0.203356952943884
Fam120c;0.176652812485644;0.0000000000000000000000000000000000000845;0.00000000000000000000000000000000000332;0.150154587081791;0.202897422199889
Gpm6a;0.176463631696949;0.000000000000000000000000000000000000101;0.00000000000000000000000000000000000396;0.149963716238879;0.202710185610464
Lmo7;0.176258070708052;0.000000000000000000000000000000000000123;0.00000000000000000000000000000000000482;0.149756321101806;0.202506734983532
Fgf14;0.176074643881201;0.000000000000000000000000000000000000147;0.00000000000000000000000000000000000571;0.149571259591051;0.202325189368417
Fam184b;0.175989627486428;0.00000000000000000000000000000000000016;0.00000000000000000000000000000000000618;0.149485486167349;0.202241044283472
Atp6v0e2;0.175899583632252;0.000000000000000000000000000000000000174;0.00000000000000000000000000000000000673;0.149394640952183;0.202151922841529
Ptprr;0.175001392230939;0.00000000000000000000000000000000000041;0.0000000000000000000000000000000000157;0.148488480432859;0.201262908742296
Tmem163;0.174961253539415;0.000000000000000000000000000000000000426;0.0000000000000000000000000000000000163;0.148447986653852;0.201223179159335
Pde3a;0.174833215963179;0.000000000000000000000000000000000000481;0.0000000000000000000000000000000000183;0.148318816985595;0.201096446012583
Slc6a17;0.173717251011764;0.00000000000000000000000000000000000138;0.0000000000000000000000000000000000521;0.147193023117633;0.19999181313308
Ffar1;0.173605426692175;0.00000000000000000000000000000000000154;0.0000000000000000000000000000000000577;0.147080217687881;0.199881120652225
Slc40a1;0.173583382237411;0.00000000000000000000000000000000000157;0.0000000000000000000000000000000000588;0.147057979903669;0.19985929924302
Enpp2;0.173332249117934;0.00000000000000000000000000000000000199;0.0000000000000000000000000000000000744;0.146804646244236;0.199610705245929
Hprt;0.173107755870824;0.00000000000000000000000000000000000245;0.0000000000000000000000000000000000917;0.146578188833355;0.199388478910869
Thra;0.172972574709298;0.00000000000000000000000000000000000279;0.000000000000000000000000000000000104;0.146441826269656;0.199254661492234
Osbpl6;0.172655502183216;0.00000000000000000000000000000000000375;0.000000000000000000000000000000000139;0.146121986676115;0.198940783830815
Ccdc148;0.172070272417947;0.00000000000000000000000000000000000649;0.000000000000000000000000000000000238;0.145531664223297;0.198361436755381
Esrrg;0.171997032731998;0.00000000000000000000000000000000000695;0.000000000000000000000000000000000254;0.145457788533709;0.198288931976303
Nxn;0.171506978650899;0.000000000000000000000000000000000011;0.0000000000000000000000000000000004;0.144963486503305;0.197803787826722
Plekha7;0.171501659060745;0.000000000000000000000000000000000011;0.000000000000000000000000000000000401;0.144958120873893;0.197798521463725
Usp18;0.171432523535846;0.0000000000000000000000000000000000118;0.000000000000000000000000000000000427;0.144888387146337;0.197730077562214
Slco3a1;0.170586962633806;0.0000000000000000000000000000000000258;0.00000000000000000000000000000000093;0.144035531270742;0.196892954802596
Mid1ip1;0.170119849365148;0.0000000000000000000000000000000000397;0.00000000000000000000000000000000143;0.143564404952216;0.196430486569704
Inpp5f;0.169856212425925;0.0000000000000000000000000000000000506;0.00000000000000000000000000000000182;0.143298508376698;0.196169466102857
Camk2d;0.169853930937024;0.0000000000000000000000000000000000507;0.00000000000000000000000000000000182;0.143296207349855;0.196167207240384
Rnf32;0.169746192229527;0.000000000000000000000000000000000056;0.000000000000000000000000000000002;0.143187546329341;0.196060536702241
Tmtc2;0.169654497351554;0.0000000000000000000000000000000000609;0.00000000000000000000000000000000217;0.143095066988278;0.1959697504374
Fndc3b;0.169653038600298;0.000000000000000000000000000000000061;0.00000000000000000000000000000000217;0.143093595760939;0.195968306137401
Ube2u;0.169588312981168;0.0000000000000000000000000000000000647;0.0000000000000000000000000000000023;0.143028316689116;0.195904221613821
Fam135b;0.169031634412748;0.000000000000000000000000000000000108;0.00000000000000000000000000000000381;0.142466887641026;0.195353047565804
Lgi2;0.169006529686406;0.00000000000000000000000000000000011;0.00000000000000000000000000000000388;0.142441569083467;0.195328190686894
Fhit;0.16869309023742;0.000000000000000000000000000000000147;0.00000000000000000000000000000000516;0.142125462819087;0.195017842834788
Cfap52;0.168554032605113;0.000000000000000000000000000000000167;0.00000000000000000000000000000000585;0.141985223787571;0.194880155103469
Ano6;0.168320286795935;0.000000000000000000000000000000000207;0.00000000000000000000000000000000723;0.141749494535051;0.194648709660716
Slc25a53;0.168085123215504;0.000000000000000000000000000000000256;0.00000000000000000000000000000000893;0.141512338521792;0.194415857440932
Gm11149;0.168067029788053;0.00000000000000000000000000000000026;0.00000000000000000000000000000000906;0.14149409192342;0.194397941726053
Npnt;0.16765401247815;0.000000000000000000000000000000000379;0.0000000000000000000000000000000131;0.141077583102578;0.193988976270344
Zkscan2;0.167572524460095;0.000000000000000000000000000000000408;0.0000000000000000000000000000000141;0.140995407323142;0.193908286599023
Slc14a2;0.167367240389751;0.000000000000000000000000000000000492;0.0000000000000000000000000000000169;0.140788392272296;0.193705012138884
Snx24;0.166942997370507;0.000000000000000000000000000000000723;0.0000000000000000000000000000000247;0.140360579348336;0.193284915043013
Adk;0.166462770180735;0.00000000000000000000000000000000111;0.0000000000000000000000000000000379;0.139876323137194;0.192809369228242
Slc16a12;0.166333871423157;0.00000000000000000000000000000000125;0.0000000000000000000000000000000423;0.139746345106735;0.192681724901217
Sec31a;0.166198609861274;0.00000000000000000000000000000000141;0.0000000000000000000000000000000477;0.139609951981233;0.192547778733302
Kif21a;0.166177210290538;0.00000000000000000000000000000000144;0.0000000000000000000000000000000485;0.1395883734796;0.192526587179519
Galntl6;0.166164955368441;0.00000000000000000000000000000000146;0.000000000000000000000000000000049;0.139576016100269;0.192514451371714
Mmp16;0.165997389617009;0.00000000000000000000000000000000169;0.0000000000000000000000000000000567;0.139407050246743;0.192348513502268
Mdm1;0.165966025465585;0.00000000000000000000000000000000174;0.0000000000000000000000000000000582;0.139375424202974;0.192317453882537
Qpct;0.165823192187638;0.00000000000000000000000000000000198;0.000000000000000000000000000000066;0.139231398945524;0.192176006783287
Map3k13;0.165459606789211;0.00000000000000000000000000000000275;0.0000000000000000000000000000000911;0.138864784412483;0.191815944993587
Scn9a;0.165393094020914;0.00000000000000000000000000000000291;0.0000000000000000000000000000000965;0.138797718295895;0.191750076051614
Gnai2;0.165029403695265;0.00000000000000000000000000000000403;0.000000000000000000000000000000133;0.138431006587912;0.19138990195506
Mbd2;0.164874469532074;0.00000000000000000000000000000000463;0.000000000000000000000000000000152;0.13827478751386;0.191236463569221
Gm45486;0.164701491474633;0.00000000000000000000000000000000541;0.000000000000000000000000000000177;0.138100376466463;0.191065153967642
Myo6;0.164638145501808;0.00000000000000000000000000000000572;0.000000000000000000000000000000187;0.138036506133767;0.191002418595175
Sgpp2;0.164587797663543;0.00000000000000000000000000000000598;0.000000000000000000000000000000195;0.13798574168829;0.190952555912876
Kcnk16;0.163296533536848;0.0000000000000000000000000000000188;0.000000000000000000000000000000605;0.136683840651509;0.189673688020278
Ankrd12;0.163275032999014;0.0000000000000000000000000000000192;0.000000000000000000000000000000616;0.136662163779049;0.189652393131695
Pitpnc1;0.163259558865002;0.0000000000000000000000000000000194;0.000000000000000000000000000000623;0.136646562751162;0.189637066989974
Prxl2a;0.163045558882621;0.0000000000000000000000000000000235;0.000000000000000000000000000000751;0.136430809239979;0.189425112353178
Nrg3;0.16284982989435;0.0000000000000000000000000000000279;0.000000000000000000000000000000891;0.136233478647175;0.189231251929442
AW551984;0.162835173914657;0.0000000000000000000000000000000283;0.000000000000000000000000000000902;0.136218702826022;0.189216735783123
Hsph1;0.16277777733063;0.0000000000000000000000000000000297;0.000000000000000000000000000000942;0.136160837026028;0.189159886711529
Gm47071;0.162627654598842;0.0000000000000000000000000000000339;0.00000000000000000000000000000107;0.136009487902542;0.189011195181055
Nalcn;0.162600910963278;0.0000000000000000000000000000000347;0.0000000000000000000000000000011;0.135982525921636;0.188984706380091
2610002M06Rik;0.162413580797073;0.0000000000000000000000000000000409;0.00000000000000000000000000000129;0.13579366742519;0.188799160168048
Ahi1;0.161988791684042;0.0000000000000000000000000000000594;0.00000000000000000000000000000187;0.135365419844003;0.188378409362452
Fbp1;0.161702959715337;0.0000000000000000000000000000000763;0.00000000000000000000000000000239;0.135077266340887;0.188095289236452
Plxna2;0.161689648864363;0.0000000000000000000000000000000772;0.00000000000000000000000000000241;0.135063847488598;0.188082104565842
Mast2;0.16161460740736;0.0000000000000000000000000000000824;0.00000000000000000000000000000257;0.13498819734447;0.188007774287214
Immp2l;0.161590054716567;0.0000000000000000000000000000000842;0.00000000000000000000000000000263;0.134963445565738;0.187983454220062
Trpc5;0.161300970262211;0.000000000000000000000000000000108;0.00000000000000000000000000000336;0.134672019540255;0.18769710625268
Gm10134;0.161199021958892;0.000000000000000000000000000000118;0.00000000000000000000000000000367;0.134569246558997;0.187596121926601
Dcn;0.160990102598043;0.000000000000000000000000000000142;0.0000000000000000000000000000044;0.134358639002318;0.187389176269636
Tbc1d1;0.160847972197037;0.000000000000000000000000000000161;0.00000000000000000000000000000497;0.134215361476148;0.18724838726411
Itga1;0.160827275108842;0.000000000000000000000000000000164;0.00000000000000000000000000000505;0.13419449743599;0.187227885420012
Cacna1c;0.159984738782218;0.00000000000000000000000000000034;0.0000000000000000000000000000104;0.133345184879231;0.18639327755745
4930488L21Rik;0.159762636393933;0.000000000000000000000000000000412;0.0000000000000000000000000000126;0.133121302714336;0.186173258856339
Kcnb1;0.159644230074148;0.000000000000000000000000000000456;0.0000000000000000000000000000139;0.133001948678399;0.186055962300888
Tusc3;0.159560233978534;0.00000000000000000000000000000049;0.0000000000000000000000000000149;0.132917280752245;0.185972753003011
Cpt1c;0.159488773867809;0.000000000000000000000000000000521;0.0000000000000000000000000000158;0.132845249384364;0.185901961966251
Lypd6;0.158541773832018;0.00000000000000000000000000000118;0.0000000000000000000000000000353;0.131890705541624;0.184963802702465
Ankrd6;0.158472945906319;0.00000000000000000000000000000125;0.0000000000000000000000000000374;0.131821331258969;0.184895615446429
Syt16;0.158157232630507;0.00000000000000000000000000000163;0.0000000000000000000000000000488;0.13150311519243;0.184582837658585
Trim2;0.158031132579569;0.00000000000000000000000000000182;0.0000000000000000000000000000543;0.131376017028968;0.184457908584323
Phactr4;0.157968287477245;0.00000000000000000000000000000192;0.0000000000000000000000000000572;0.131312674819584;0.184395646748553
Creb3l2;0.157796920023012;0.00000000000000000000000000000222;0.0000000000000000000000000000661;0.131139952948431;0.184225868681071
Sim1;0.157697443512598;0.00000000000000000000000000000242;0.0000000000000000000000000000718;0.131039690959516;0.184127314064887
Galnt13;0.157657096432733;0.0000000000000000000000000000025;0.0000000000000000000000000000742;0.130999025449693;0.184087340748339
Elp4;0.157507979645855;0.00000000000000000000000000000284;0.000000000000000000000000000084;0.130848732571645;0.183939604576256
Fabp3;0.15737651854799;0.00000000000000000000000000000318;0.0000000000000000000000000000938;0.13071623565016;0.183809359635491
Scaper;0.156844927464553;0.00000000000000000000000000000499;0.000000000000000000000000000147;0.130180465703687;0.183282676878334
Ablim1;0.156825108915647;0.00000000000000000000000000000507;0.000000000000000000000000000149;0.130160491661306;0.183263041026059
Pdzrn4;0.156811882357019;0.00000000000000000000000000000513;0.00000000000000000000000000015;0.130147161341051;0.183249936384282
Brinp1;0.156642680528411;0.00000000000000000000000000000592;0.000000000000000000000000000173;0.129976632983795;0.183082293357989
Cpm;0.156454255673951;0.00000000000000000000000000000694;0.000000000000000000000000000202;0.129786732750263;0.18289560259178
Pter;0.156436727510071;0.00000000000000000000000000000704;0.000000000000000000000000000205;0.129769067439158;0.182878235643976
Pde4dip;0.156087568844561;0.00000000000000000000000000000946;0.000000000000000000000000000275;0.1294171803467;0.182532284942616
Syne1;0.156054642964622;0.00000000000000000000000000000972;0.000000000000000000000000000282;0.12938399752099;0.182499661237835
