moscot driver genes epsilon progenitors;Eps_progenitors_pull_corr;Eps_progenitors_pull_pval;Eps_progenitors_pull_qval;Eps_progenitors_pull_ci_low;Eps_progenitors_pull_ci_high
Nit1;0.0173097107468383;0.212697141329526;0.528334342758375;-0.009915209814684;0.0445089880069476
Arl6;0.0173083195322237;0.212733913259639;0.528334342758375;-0.00991660130940179;0.044507599132203
Rbck1;0.0173049090994943;0.212824075625633;0.528399771749661;-0.00992001242833197;0.0445041944350018
Rbm34;0.0172927557692754;0.213145600182359;0.528923750002811;-0.00993216819872587;0.0444920615386258
Zfp691;0.0172914558035172;0.213180012393953;0.528923750002811;-0.00993346842501801;0.044490763758073
AI837181;0.0172825443221054;0.213416021766025;0.529123170207343;-0.00994238168995427;0.044481867254136
Gemin7;0.0172788904384761;0.213512844744022;0.529213435240208;-0.00994603630361336;0.0444782195103204
Prdx1;0.0172679079001718;0.21380405791189;0.52984504144511;-0.00995702103180157;0.0444672554221897
Gm45894;0.0172477654362458;0.214338900033119;0.530974110581122;-0.00997716749499554;0.0444471467796743
Frat2;0.0172369563710216;0.214626310070444;0.531555095644467;-0.00998797869723705;0.0444363558549713
Kit;0.0172265896079479;0.214902220234567;0.53217286688538;-0.0099983475039027;0.0444260064841541
Ndufaf2;0.0172104612725553;0.215331981858686;0.532867670564046;-0.010014479007022;0.0444099051955664
Prss48;0.0172081038260572;0.215394851067175;0.532867670564046;-0.0100168369153534;0.044407551701262
Gm11592;0.0171956291721742;0.215727749554604;0.533479601301839;-0.0100293140080314;0.0443950979557646
4930586N03Rik;0.0171917901123346;0.215830273166098;0.533616527051785;-0.0100331538167014;0.0443912653287545
Aktip;0.0171896627484974;0.215887100360084;0.533634681772285;-0.0100352815951472;0.0443891415292393
Poln;0.0171885341941712;0.215917251232938;0.533634681772285;-0.0100364103693208;0.0443880148656657
Nras;0.0171582096535758;0.216728548086953;0.534712199623313;-0.010066740791292;0.0443577411041642
Akap5;0.0171577743629162;0.216740209710549;0.534712199623313;-0.0100671761660106;0.0443573065420444
Rbm14;0.0171351729608445;0.217346331231015;0.535783359501791;-0.0100897819184547;0.0443347429534798
Pcdhb20;0.0171314435198706;0.217446463919412;0.535964475744476;-0.0100935120746055;0.044331019749418
Grm2;0.0171226952432417;0.217681478695753;0.53645627254861;-0.0101022620258762;0.0443222860999611
Ube2a;0.01712078120684;0.217732921935106;0.536460595664996;-0.0101041764281171;0.0443203752632856
Glt8d2;0.0170932124186653;0.218474853097774;0.537379171886035;-0.0101317504635105;0.0442928525402316
Arhgap6;0.0170853860899907;0.218685805746617;0.537766452957095;-0.0101395782742394;0.0442850392811681
Slirp;0.017072259875728;0.219039941020367;0.53830806043184;-0.0101527069666926;0.0442719349796128
Ovol1;0.0170681024549788;0.219152190863972;0.538429604663334;-0.0101568651703934;0.0442677844972483
1600012H06Rik;0.0170662675250793;0.219201746874369;0.538442414151447;-0.010158700445559;0.0442659526293934
Snapin;0.0170597659959582;0.219377398613555;0.538732281857881;-0.0101652031965514;0.0442594619482461
Lvrn;0.0170531389131635;0.219556546365883;0.53885304011639;-0.0101718315224436;0.0442528459205514
Gm28635;0.0170439651135867;0.219804711869378;0.539067234684653;-0.0101810070388788;0.0442436874204936
Agt;0.0170371714372645;0.219988620987804;0.539320883868027;-0.0101878019836693;0.0442369050713154
Pcdhgc4;0.017019333557987;0.220472028933535;0.540162914933572;-0.0102056431815446;0.0442190969213246
Rnf7;0.0170066232085449;0.22081694476174;0.540404062281913;-0.0102183558850719;0.0442064077448867
Cdr2l;0.0169906226792444;0.221251694566837;0.540791044152391;-0.0102343593653194;0.0441904338569207
Nfkbib;0.0169904118508329;0.221257427068442;0.540791044152391;-0.0102345702325205;0.0441902233794517
4930517E14Rik;0.0169901096325579;0.221265644679446;0.540791044152391;-0.0102348725063953;0.0441899216642414
Tfpt;0.0169871000353068;0.22134749050855;0.540871350637339;-0.0102378826570582;0.0441869170764171
Mcoln1;0.0169817452406273;0.221493167469724;0.541076745243159;-0.0102432384351699;0.0441815711934917
Scarf2;0.0169810424350734;0.221512292361896;0.541076745243159;-0.0102439413696813;0.0441808695574711
Gm27022;0.0169589703115487;0.222113525621522;0.542054736487254;-0.0102660175295171;0.0441588341503443
9330175M20Rik;0.0169427563325676;0.22255592973594;0.54252459552503;-0.0102822344566267;0.04414264712603
Grm4;0.016939406136342;0.222647419571055;0.54252459552503;-0.010285585260221;0.0441393024975035
Zfp91-1;0.0169379537341732;0.222687091291385;0.54252459552503;-0.0102870379255108;0.0441378525088959
Gm17023;0.0169375269543777;0.222698749553427;0.54252459552503;-0.010287464782601;0.0441374264382893
Gm20110;0.0169356414605885;0.222750260453274;0.54255241591297;-0.010289350617756;0.0441355440775461
Slc22a7;0.0169316652871458;0.222858915787736;0.542717465803869;-0.010293327510444;0.0441315745105111
L3mbtl2;0.0169296901273494;0.222912904299982;0.542717465803869;-0.0102953030272046;0.0441296026321211
Zscan2;0.0169260607317032;0.223012133662711;0.542893306251087;-0.0102989330782256;0.0441259792655725
Edrf1;0.01691209867817;0.223394157262491;0.543560002838036;-0.0103128976462536;0.0441120403989216
Csnk1g2;0.0169020341510169;0.22366982854484;0.543997058147009;-0.0103229639793905;0.0441019925794323
Eps8;0.0168852502663329;0.224130086417468;0.544954901699366;-0.0103397508635091;0.0440852365446723
Pcyox1l;0.0168731294466737;0.224462891502632;0.545500182286922;-0.0103518738397277;0.0440731358278789
Epha2;0.01686853882737;0.224589029683631;0.545740754711718;-0.0103564652737135;0.0440685528202178
Cnnm3;0.0168617626235199;0.224775314517654;0.545973132039456;-0.0103632426780165;0.0440617878498056
Mrpl33;0.0168596908101159;0.224832292827761;0.546001882425282;-0.0103653148579577;0.0440597194705092
Actr10;0.016856190453969;0.224928581870696;0.546119602313585;-0.0103688158328427;0.0440562249158028
Mrpl34;0.0168493736103618;0.22511618654231;0.546493261449108;-0.0103756338795093;0.0440494193684247
H4c4;0.0168364624466996;0.225471817626473;0.547004016960106;-0.010388547314839;0.0440365295930045
4933434E20Rik-1;0.0168149951167701;0.226064011071297;0.548132289780037;-0.0104100184017575;0.0440150978051559
Pole4;0.0168096053776562;0.226212865436376;0.548330545918397;-0.0104154090801849;0.0440097169855554
Trip6;0.0167978863152369;0.226536764941487;0.548815206750871;-0.010427130179519;0.0439980173116405
Mrpl48;0.0167939260183959;0.226646297076417;0.548830138438938;-0.0104310911630162;0.0439940635651927
Polrmt;0.0167868345499361;0.226842524105806;0.549085983814354;-0.0104381838588957;0.0439869838240043
Sstr1;0.0167810125334681;0.227003714817901;0.549199463582706;-0.0104440068810139;0.0439811714334531
Msl3;0.0167679776502252;0.227364899869235;0.549629218623285;-0.010457044009107;0.0439681580949501
Aim2;0.016758958599637;0.227615049335972;0.550035501478669;-0.0104660646075263;0.0439591539461198
Nudt5;0.0167442524299569;0.228023355284473;0.550558913197665;-0.0104807732915461;0.0439444720652825
Irs4;0.0167428866197681;0.22806130245089;0.550584407730306;-0.010482139334652;0.0439431085102819
Dync1i2;0.0167375549689454;0.228209478112631;0.550774573774039;-0.0104874718937298;0.0439377856619645
Gm10366;0.0167354440630016;0.228268162724503;0.550819214410116;-0.0104895831588419;0.0439356782406797
Foxa2;0.0167309301846254;0.228393687645677;0.550851093922603;-0.0104940978044349;0.0439311718129493
Zfp266;0.016730042408894;0.228418381283331;0.550851093922603;-0.0104949857309295;0.0439302855024578
Cyba;0.0167205337917144;0.228682984341725;0.551356924229037;-0.0105044959601823;0.0439207925762017
Igfbp6;0.0166926987259118;0.229458824389102;0.552412400154107;-0.0105323357167778;0.0438930034150144
Mybphl;0.0166893567695759;0.229552099656538;0.552500464443048;-0.0105356782334656;0.0438896669672856
Large2;0.0166885274296458;0.229575251023823;0.552500464443048;-0.0105365077123584;0.0438888389942776
Pcdhgb4;0.0166863189723099;0.229636909122361;0.552500464443048;-0.0105387165395567;0.0438866341767494
Gm49936;0.0166656340388619;0.230214985188879;0.553523722910184;-0.0105594049243254;0.0438659833217381
Irf5;0.0166620194350658;0.230316107583708;0.553634426731472;-0.0105630201288327;0.0438623746706176
Isca2;0.0166595840314791;0.230384258393247;0.553732035686209;-0.0105654559367579;0.0438599432773516
Ipo13;0.0166487411414966;0.230687852975513;0.55439544630804;-0.0105763006230127;0.0438491182381854
Tfap2d;0.0166354246612923;0.231061095395267;0.554974892736849;-0.0105896193005106;0.0438358236723681
Lamb2;0.016592156819969;0.232276792994705;0.556948994462375;-0.0106328942145853;0.0437926269686592
Catsperd;0.0165813951134054;0.232579868359747;0.557498778326703;-0.0106436576644678;0.0437818829398612
Ccn6;0.0165783890619755;0.232664576042536;0.557612776845864;-0.010646664201729;0.0437788818252111
Gm50287;0.0165487414312401;0.233501190409227;0.558884918537529;-0.010676316597681;0.0437492828579049
Mrpl35;0.0165326443626242;0.233956318972173;0.559506842086175;-0.0106924162334972;0.0437332121909113
Spata13;0.0165319388273743;0.233976281643484;0.559506842086175;-0.0106931218809447;0.0437325078125237
Ndufs4;0.016519059582629;0.234340903756264;0.559964898654064;-0.0107060031690442;0.0437196496810531
Zfp369;0.0165093345889452;0.234616492905919;0.560071294809529;-0.0107157296996577;0.0437099406238285
Srsf1;0.0165089310828075;0.234627932513063;0.560071294809529;-0.0107161332694538;0.0437095377788099
Hal;0.0165043846283937;0.234756854132832;0.560222820350466;-0.0107206804405182;0.0437049987728612
Tarbp1;0.0164993004432889;0.234901083307452;0.560367447220805;-0.0107257654257017;0.0436999229158566
A830018L16Rik;0.0164930304152013;0.23507903906524;0.56059239885273;-0.0107320364385404;0.0436936631563941
Psmd11;0.0164702316094931;0.235726918226796;0.561767427430625;-0.0107548388069076;0.0436709016710154
Lag3;0.0164697913093534;0.235739442760023;0.561767427430625;-0.0107552791755722;0.0436704620913437
Llgl2;0.0164622156759659;0.235955008736195;0.562002750734833;-0.0107628559863183;0.0436628988523992
Cdc20;0.0164568422510143;0.236107994960232;0.562002750734833;-0.0107682302444794;0.0436575342169822
Calhm2;0.0164444015583373;0.236462461744949;0.56265702807861;-0.0107806728601888;0.0436451138680433
Gm5475;0.0164379718382244;0.236645808088261;0.56287372823507;-0.0107871035708774;0.0436386946588836
Setdb2;0.0164373956795902;0.236662242412566;0.56287372823507;-0.0107876798181657;0.0436381194420124
Mbd1;0.0164312595689809;0.236837318606925;0.562918317196879;-0.010793816871824;0.0436319933600931
Tmie;0.0164312203330637;0.236838438384878;0.562918317196879;-0.0107938561137647;0.0436319541882954
Avpi1;0.0164254137084037;0.237004198458913;0.563130485785382;-0.0107996636289343;0.0436261570519267
Coq7;0.0163988126151169;0.237764620102247;0.564177329114625;-0.0108262687783103;0.0435995994026303
Arhgef3;0.0163979568536151;0.237789111554903;0.564177329114625;-0.0108271246696572;0.0435987450380904
Surf2;0.0163693201935568;0.238609705182916;0.565390252627553;-0.0108557656517662;0.0435701551021405
1700019L13Rik;0.0163649148984793;0.238736117555158;0.565489828114923;-0.010860171607758;0.0435657569908706
Med13l;0.0163573301530734;0.238953876680151;0.565738992215414;-0.0108677574886054;0.0435581846115988
Kdf1;0.0163519926051754;0.239107202392466;0.566035337929316;-0.0108730958336594;0.0435528557641408
Mrpl22;0.0163445103207425;0.239322254296913;0.56627769281201;-0.0108805792329493;0.0435453856735581
Gm14703;0.0163372632262657;0.239530676457969;0.566437500156989;-0.0108878274043326;0.0435381503867436
Mpzl3;0.0163341140023867;0.239621286145784;0.566470375688982;-0.0108909770952894;0.0435350062929932
Apoo;0.0163328628113165;0.239657292206874;0.566470375688982;-0.0108922284717804;0.0435337571399808
CT030740.1;0.0163249752955613;0.23988436241335;0.566669270288574;-0.0109001171544656;0.0435258824701955
Tead3;0.0163247702910622;0.239890266217962;0.566669270288574;-0.0109003221892491;0.0435256777995312
Eapp;0.0163240653375408;0.239910568543304;0.566669270288574;-0.0109010272468931;0.0435249739939569
Tnfrsf25;0.0163183602755331;0.240074916156162;0.566924238163671;-0.0109067331505497;0.0435192782210864
Emc9;0.016314817744926;0.240177006919169;0.567032104532714;-0.0109102762028823;0.0435157414576342
Apopt1;0.0163113168086958;0.240277929033666;0.567203758497392;-0.0109137776540406;0.0435122462201743
Zdhhc18;0.0163007716526484;0.240582096617108;0.567733326815846;-0.0109243243570667;0.0435017182253468
Nrg2;0.0162972506418302;0.240683718047035;0.567828281175865;-0.0109278458830697;0.0434982029432874
Amhr2;0.016293534376822;0.240791007575165;0.568014741291192;-0.0109315626910992;0.0434944927239899
Ammecr1l;0.0162896962539396;0.240901850514739;0.568142879035406;-0.0109354013740191;0.043490660844272
Gm15880;0.0162796044340417;0.241193468267256;0.568563824176437;-0.0109454946626303;0.0434805854361039
Il13ra1;0.0162692323334516;0.241493443947439;0.5690040674725;-0.0109558682669434;0.0434702301972816
Rbm20;0.0162635062691336;0.241659162170401;0.569133546600349;-0.0109615951589022;0.0434645134392364
Sez6;0.0162630970526697;0.241671008380414;0.569133546600349;-0.0109620044344455;0.0434641048877825
Pcdhga9;0.0162612887032748;0.24172336230636;0.569133546600349;-0.0109638130448065;0.0434622994769928
Limd1;0.0162607722186939;0.241738316631166;0.569133546600349;-0.0109643296038895;0.0434617838316775
Tmprss9;0.016258290134245;0.241810192128928;0.569150016668757;-0.0109668120461723;0.0434593057803085
Rb1;0.0162567235109049;0.241855565701214;0.569190170603081;-0.0109683788951946;0.0434577417023651
Timp2;0.0162524169845234;0.241980324999174;0.569350476762453;-0.0109726860412702;0.0434534421723949
Dnajc19;0.0162436190278253;0.242235340902281;0.569750445554996;-0.0109814852608233;0.043444658505784
Chordc1;0.0162331165175812;0.242540012041588;0.570266884452872;-0.0109919892730723;0.0434341730487432
S100a6;0.0162305481885816;0.242614558606012;0.570308754870985;-0.0109945579684643;0.0434316088890953
Rnf135;0.0162030495418656;0.243413725020295;0.571267816543299;-0.0110220605155607;0.0434041548604352
C030034L19Rik;0.01620282044446;0.243420390812809;0.571267816543299;-0.0110222896452882;0.0434039261345802
Glmp;0.016198422949193;0.24354836469555;0.57150143287903;-0.0110266877604164;0.0433995357706245
Zfp961;0.0161970382317913;0.243588671884494;0.571529303325629;-0.0110280726727868;0.0433981532985679
Gm49450;0.0161826835716093;0.244006792016921;0.572018664648099;-0.0110424293479557;0.043383821908598
Fzr1;0.0161822815907673;0.244018508095446;0.572018664648099;-0.0110428313850629;0.0433834205792425
Zfand1;0.0161805209529997;0.244069828055468;0.572057333962816;-0.0110445922691628;0.0433816627948199
Eif4h;0.0161763579896913;0.244191202351414;0.572209870803866;-0.0110487558142431;0.0433775065774712
Atp6v1c2;0.0161746399839799;0.24424130443558;0.572259084273714;-0.0110504740597697;0.0433757913554631
Ccar2;0.0161529541177397;0.24487434828975;0.573274603897619;-0.0110721629393016;0.0433541406132806
Acsl1;0.0161328398768092;0.24546254206674;0.574126086204899;-0.0110922799522441;0.0433340589280465
Mosmo;0.0161236202337434;0.245732479714745;0.574413958105292;-0.0111015008585344;0.0433248541999919
Ctc1;0.0161131958986898;0.246037939539642;0.574809434347686;-0.0111119266162955;0.0433144467232689
AB124611;0.0161119923920799;0.246073222503914;0.574809434347686;-0.0111131302867782;0.0433132451626007
Apobr;0.0161072777409323;0.246211475144824;0.574998755208689;-0.0111178455791257;0.0433085381337832
Shisa2;0.0161053241603853;0.246268777972723;0.575006879604234;-0.0111197994250079;0.0433065877112996
Dhx8;0.0160989154945464;0.246456823882119;0.575210622387688;-0.0111262089598119;0.0433001894039429
Acnat1;0.0160973597709164;0.246502487781422;0.575210622387688;-0.0111277648940484;0.0432986361945302
Ppil3;0.016069639868669;0.247317121376377;0.576375619177988;-0.011155488526783;0.0432709610685922
Marchf1;0.0160648334882458;0.247458562950502;0.576571568265408;-0.011160295549781;0.0432661624477295
Malt1;0.0160596385553632;0.247611502450407;0.576713908615524;-0.0111654911757698;0.0432609759002865
Penk;0.0160592845659837;0.247621926350385;0.576713908615524;-0.0111658452123249;0.0432606224822482
Slc13a5;0.0160463041902638;0.248004370636899;0.577374853840601;-0.0111788273132063;0.04324766305224
Chmp4b;0.0160414944365247;0.248146186561182;0.577571238675402;-0.011183637703857;0.0432428610574091
Hmga1;0.016039498727952;0.2482050468143;0.577602893728312;-0.0111856336763332;0.0432408685678671
Gm45785;0.0160272077851305;0.24856776389411;0.578150845489217;-0.0111979262396709;0.0432285974452758
H2bc18;0.0160260451013367;0.248602094944126;0.578163803176974;-0.0111990890763343;0.0432274366359873
Mrps2;0.0160060429912654;0.249193224722161;0.579136577640417;-0.0112190938047521;0.0432074667622742
Sun3;0.01599090245214;0.249641331311516;0.57944092972942;-0.0112342363113358;0.0431923506099128
Hyls1;0.0159827807447798;0.249881937020283;0.579837044428012;-0.0112423590689369;0.0431842419789996
Rtf2;0.0159548668333479;0.25071012165542;0.581250787180131;-0.0112702765625993;0.0431563729833523
